"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.698565491E2,5.181551172E1,4.694133731E0,2.571617126E0,1.045065001E-2,4.308724776E1,3.200483309E1,3.200483309E1
4.708562328E2,5.181551306E1,4.694123808E0,2.573374939E0,4.046142101E-1,5.526662935E1,3.200483309E1,3.200483309E1
4.718559356E2,5.181551681E1,4.694109685E0,2.571054764E0,3.555042446E-1,8.259963597E1,3.200483309E1,3.200483309E1
4.728556572E2,5.181551667E1,4.694112048E0,2.568268425E0,5.114390850E-1,9.982555747E1,3.200483309E1,3.200483309E1
4.738561277E2,5.181551626E1,4.694119967E0,2.568542541E0,4.141856730E-1,1.058753429E2,3.200483309E1,3.200483309E1
4.748558869E2,5.181551471E1,4.694127828E0,2.570478827E0,4.251303971E-1,1.015837711E2,3.200483309E1,3.200483309E1
4.758561349E2,5.181551500E1,4.694116035E0,2.572316971E0,3.276594579E-1,9.927107589E1,3.200483309E1,3.200483309E1
4.768563921E2,5.181551480E1,4.694119756E0,2.569414314E0,8.181953803E-3,1.000513704E2,3.200483309E1,3.200483309E1
4.778566705E2,5.181551564E1,4.694117384E0,2.570061320E0,1.011472661E-2,9.817319128E1,3.200483309E1,3.200483309E1
4.788569286E2,5.181551696E1,4.694098962E0,2.569758665E0,1.011472661E-2,9.435996497E1,3.200483309E1,3.200483309E1
4.798571759E2,5.181551695E1,4.694078696E0,2.565457464E0,2.548134327E-1,8.646274316E1,3.200483309E1,3.200483309E1
4.808574215E2,5.181551792E1,4.694080184E0,2.559850037E0,4.247314036E-1,7.794003994E1,3.200483309E1,3.200483309E1
4.818576417E2,5.181551502E1,4.694072940E0,2.560223132E0,1.070810035E-1,7.535357024E1,3.200483309E1,3.200483309E1
4.828578466E2,5.181551251E1,4.694071234E0,2.556658986E0,1.840050220E-1,7.910154776E1,3.200483309E1,3.200483309E1
4.838580316E2,5.181551221E1,4.694073408E0,2.554263234E0,3.243494034E-1,8.266098473E1,3.200483309E1,3.200483309E1
4.848582222E2,5.181551348E1,4.694080456E0,2.554459679E0,3.933913410E-1,8.349963634E1,3.200483309E1,3.200483309E1
4.858583862E2,5.181551510E1,4.694101161E0,2.557222472E0,3.243494034E-1,9.305324733E1,3.200483309E1,3.200483309E1
4.868585497E2,5.181551224E1,4.694098284E0,2.563963519E0,1.851463914E-1,1.020722662E2,3.200483309E1,3.200483309E1
4.878586904E2,5.181551060E1,4.694083747E0,2.562570821E0,3.020422757E-1,1.038147158E2,3.200483309E1,3.200483309E1
4.888588238E2,5.181551111E1,4.694082515E0,2.557370974E0,1.830983758E-1,1.073760311E2,3.200483309E1,3.200483309E1
4.898589467E2,5.181551196E1,4.694082292E0,2.556768592E0,4.634809680E-3,1.086136067E2,3.200483309E1,3.200483309E1
4.908590683E2,5.181551509E1,4.694078966E0,2.557120341E0,4.413094744E-2,9.722422529E1,3.200483309E1,3.200483309E1
4.918591726E2,5.181551481E1,4.694080241E0,2.558003523E0,7.825602591E-2,1.000770724E2,3.200483309E1,3.200483309E1
4.928592702E2,5.181551587E1,4.694080977E0,2.558280668E0,1.946641803E-1,1.111462545E2,3.200483309E1,3.200483309E1
4.938593591E2,5.181551679E1,4.694087193E0,2.559104892E0,2.331423312E-1,1.065812361E2,3.200483309E1,3.200483309E1
4.948594426E2,5.181551568E1,4.694092242E0,2.561298749E0,1.807787269E-1,1.105566658E2,3.200483309E1,3.200483309E1
4.958595217E2,5.181551381E1,4.694099254E0,2.562266578E0,6.281723082E-2,1.128340216E2,3.200483309E1,3.200483309E1
4.968595967E2,5.181551154E1,4.694104831E0,2.563379597E0,2.397639602E-1,1.124286567E2,3.200483309E1,3.200483309E1
4.978596680E2,5.181551043E1,4.694102552E0,2.564102013E0,8.397766389E-3,1.223986155E2,3.200483309E1,3.200483309E1
4.988597357E2,5.181551159E1,4.694087009E0,2.563041290E0,8.194600046E-2,3.059058134E2,3.200483309E1,3.200483309E1
4.998597991E2,5.181551054E1,4.694078397E0,2.558908041E0,3.353376389E-1,3.277698773E2,3.200483309E1,3.200483309E1
5.008598605E2,5.181551172E1,4.694079458E0,2.555380779E0,2.001392394E-1,3.227584309E2,3.200483309E1,3.200483309E1
5.018599185E2,5.181551251E1,4.694071340E0,2.556023689E0,1.626791507E-1,3.252762025E2,3.200483309E1,3.200483309E1
5.028599727E2,5.181551335E1,4.694065399E0,2.554230604E0,1.800158769E-1,3.283268382E2,3.200483309E1,3.200483309E1
5.038600250E2,5.181551766E1,4.694062107E0,2.552925197E0,1.270409375E-1,3.395569260E2,3.200483309E1,3.200483309E1
5.048600751E2,5.181552119E1,4.694059551E0,2.554851159E0,3.896508738E-2,3.375987381E2,3.342014162E1,3.342014162E1
5.058601224E2,5.181552386E1,4.694069083E0,2.556904565E0,8.735559136E-2,3.275553547E2,3.353981188E1,3.353981188E1
5.068601687E2,5.181553224E1,4.694084320E0,2.560999752E0,1.765827090E-1,1.705721446E2,3.940943686E1,3.940943686E1
5.078602107E2,5.181553378E1,4.694090367E0,2.569164932E0,8.061999679E-1,2.331975208E2,3.500959390E1,3.500959390E1
5.088602525E2,5.181552672E1,4.694083508E0,2.571687764E0,8.061999679E-1,2.318798133E2,3.409443446E1,3.409443446E1
5.098602910E2,5.181552538E1,4.694081450E0,2.567075164E0,6.557666659E-1,2.374998296E2,3.389728972E1,3.389728972E1
5.108603299E2,5.181551909E1,4.694067226E0,2.565463772E0,6.557666659E-1,2.355364234E2,3.200483309E1,3.200483309E1
5.118603659E2,5.181551735E1,4.694052775E0,2.558329748E0,6.294820905E-1,2.377580927E2,3.341463001E1,3.341463001E1
5.128604000E2,5.181551496E1,4.694043949E0,2.552820127E0,6.294820905E-1,2.383568271E2,3.384968488E1,3.384968488E1
5.138604332E2,5.181551127E1,4.694031920E0,2.548108093E0,6.282103062E-1,2.356910043E2,3.460037203E1,3.460037203E1
5.148604650E2,5.181550719E1,4.694020533E0,2.541113757E0,6.282103062E-1,2.355435815E2,3.425778366E1,3.425778366E1
5.158604962E2,5.181550453E1,4.694008850E0,2.533139315E0,9.883083105E-1,2.358680974E2,3.371704187E1,3.371704187E1
5.168605256E2,5.181550391E1,4.693999664E0,2.525832471E0,9.883083105E-1,2.254352703E2,3.200483309E1,3.200483309E1
5.178605540E2,5.181550434E1,4.693997932E0,2.521321803E0,2.152369916E-1,2.128000487E2,3.200483309E1,3.200483309E1
5.188605871E2,5.181550619E1,4.693997076E0,2.520754006E0,2.155224979E-1,2.159791193E2,3.200483309E1,3.200483309E1
5.198606079E2,5.181550740E1,4.693992079E0,2.522489372E0,1.291909516E-1,2.335872240E2,3.200483309E1,3.200483309E1
5.208606340E2,5.181550852E1,4.693993381E0,2.522426015E0,3.459993005E-2,2.209008033E2,3.200483309E1,3.200483309E1
5.218606590E2,5.181550908E1,4.693993184E0,2.524112261E0,1.284940541E-1,2.108572561E2,3.200483309E1,3.200483309E1
5.228606821E2,5.181550548E1,4.693992449E0,2.524861101E0,1.284940541E-1,1.676663363E2,3.200483309E1,3.200483309E1
5.238607066E2,5.181550161E1,4.693995041E0,2.520565486E0,3.794198036E-1,1.759893043E2,3.200483309E1,3.200483309E1
5.248607343E2,5.181549420E1,4.693998999E0,2.516610000E0,3.573126718E-2,1.667146997E2,3.200483309E1,3.200483309E1
5.258607517E2,5.181549295E1,4.694003226E0,2.509413228E0,1.787477732E-1,1.504210922E2,3.200483309E1,3.200483309E1
5.268607711E2,5.181549072E1,4.694013070E0,2.509047173E0,1.787477732E-1,9.597363814E1,3.200483309E1,3.200483309E1
5.278607928E2,5.181548389E1,4.694021219E0,2.510826745E0,5.909498334E-1,1.220708074E2,3.200483309E1,3.200483309E1
5.288608129E2,5.181547963E1,4.694033417E0,2.507928530E0,5.909498334E-1,1.362344751E2,3.200483309E1,3.200483309E1
5.298608332E2,5.181547079E1,4.694039386E0,2.509664313E0,5.598798394E-1,1.542567625E2,3.200483309E1,3.200483309E1
5.308608524E2,5.181546269E1,4.694046877E0,2.505398728E0,5.598798394E-1,1.548246107E2,3.200483309E1,3.200483309E1
5.318608713E2,5.181545518E1,4.694077290E0,2.502750871E0,1.180512533E-1,1.140165459E2,3.200483309E1,3.200483309E1
5.328608894E2,5.181545360E1,4.694084661E0,2.516720247E0,3.454394042E-1,1.107824991E2,3.200483309E1,3.200483309E1
5.338609077E2,5.181545081E1,4.694085197E0,2.522154660E0,2.905789614E-1,1.092133520E2,3.200483309E1,3.200483309E1
5.348609250E2,5.181544957E1,4.694086674E0,2.521558270E0,3.454394042E-1,1.128756379E2,3.200483309E1,3.200483309E1
5.358609428E2,5.181544741E1,4.694083785E0,2.521865986E0,3.126355410E-1,1.309108754E2,3.200483309E1,3.200483309E1
5.368609595E2,5.181545058E1,4.694086940E0,2.518690123E0,4.958937466E-1,1.268764875E2,3.200483309E1,3.200483309E1
5.378609778E2,5.181543461E1,4.694067717E0,2.522296716E0,2.051915079E-1,1.983728587E2,3.200483309E1,3.200483309E1
5.388609937E2,5.181543437E1,4.694065479E0,2.498868542E0,4.958937466E-1,2.078976531E2,3.200483309E1,3.200483309E1
5.398610094E2,5.181542353E1,4.694063215E0,2.494572218E0,4.438951612E-1,2.007793802E2,3.200483309E1,3.200483309E1
5.408610252E2,5.181542405E1,4.694066682E0,2.484920936E0,4.719308615E-1,1.994924360E2,3.200483309E1,3.200483309E1
5.418610415E2,5.181542091E1,4.694079158E0,2.487320371E0,4.438951612E-1,1.549891773E2,3.200483309E1,3.200483309E1
5.428610569E2,5.181542127E1,4.694100827E0,2.496596570E0,4.719308615E-1,9.345177521E1,3.200483309E1,3.200483309E1
5.438610721E2,5.181542338E1,4.694121258E0,2.516966557E0,3.700667918E-1,9.705056090E1,3.200483309E1,3.200483309E1
5.448610871E2,5.181542317E1,4.694142345E0,2.537776444E0,1.034327030E0,8.101057880E1,3.200483309E1,3.200483309E1
5.458611021E2,5.181541634E1,4.694166345E0,2.558249233E0,5.004782081E-1,1.222306338E2,3.200483309E1,3.200483309E1
5.468611170E2,5.181541127E1,4.694175434E0,2.581287265E0,5.004782081E-1,1.342870242E2,3.200483309E1,3.200483309E1
5.478611318E2,5.181540589E1,4.694177340E0,2.583886325E0,3.559541702E-1,1.440215874E2,3.200483309E1,3.200483309E1
5.488611462E2,5.181540815E1,4.694174013E0,2.584146231E0,7.980553061E-2,1.286173661E2,3.200483309E1,3.200483309E1
5.498611606E2,5.181541507E1,4.694174214E0,2.584172222E0,1.160648018E-1,1.254270258E2,3.200483309E1,3.200483309E1
5.508611752E2,5.181542035E1,4.694178670E0,2.584174821E0,1.160648018E-1,1.104767662E2,3.200483309E1,3.200483309E1
5.518611892E2,5.181541485E1,4.694187012E0,2.584175081E0,4.399411678E-1,1.474092520E2,3.200483309E1,3.200483309E1
5.528612036E2,5.181541182E1,4.694193130E0,2.584175107E0,5.450355411E-1,1.621128051E2,3.200483309E1,3.200483309E1
5.538612167E2,5.181540917E1,4.694204305E0,2.584175110E0,5.450355411E-1,1.772845267E2,3.200483309E1,3.200483309E1
5.548612313E2,5.181540699E1,4.694209597E0,2.584175110E0,6.392602921E-1,1.864317073E2,3.200483309E1,3.200483309E1
5.558612441E2,5.181540765E1,4.694204347E0,2.584175110E0,2.410222441E-1,1.929426671E2,3.200483309E1,3.200483309E1
5.568612579E2,5.181540603E1,4.694203503E0,2.584175110E0,6.534911394E-1,2.002302330E2,3.200483309E1,3.200483309E1
5.578612725E2,5.181540653E1,4.694207675E0,2.584175110E0,3.619475365E-1,1.898488782E2,3.200483309E1,3.200483309E1
5.588612845E2,5.181540812E1,4.694207510E0,2.584175110E0,4.289093614E-1,2.015610681E2,3.200483309E1,3.200483309E1
5.598612989E2,5.181541056E1,4.694197154E0,2.584175110E0,3.889124393E-1,2.154866627E2,3.200483309E1,3.200483309E1
5.608613116E2,5.181541397E1,4.694186542E0,2.584175110E0,7.821314931E-1,2.171660696E2,3.200483309E1,3.200483309E1
5.618613248E2,5.181541502E1,4.694179142E0,2.584175110E0,7.074099183E-1,2.236137272E2,3.200483309E1,3.200483309E1
5.628613379E2,5.181541640E1,4.694190471E0,2.584175110E0,7.074099183E-1,2.165538797E2,3.200483309E1,3.200483309E1
5.638613515E2,5.181541695E1,4.694195916E0,2.584175110E0,8.077570796E-2,2.075393004E2,3.200483309E1,3.200483309E1
5.648613641E2,5.181541565E1,4.694197306E0,2.584175110E0,4.662271738E-1,2.204537538E2,3.200483309E1,3.200483309E1
5.658613778E2,5.181541039E1,4.694199292E0,2.584175110E0,4.288392663E-1,2.169343895E2,3.200483309E1,3.200483309E1
5.668613909E2,5.181540373E1,4.694191502E0,2.584175110E0,4.662271738E-1,2.134477146E2,3.200483309E1,3.200483309E1
5.678614036E2,5.181540027E1,4.694177971E0,2.584175110E0,3.550598919E-1,2.253292521E2,3.200483309E1,3.200483309E1
5.688614168E2,5.181539993E1,4.694169259E0,2.584175110E0,1.111295074E-1,2.376742726E2,3.200483309E1,3.200483309E1
5.698614297E2,5.181540054E1,4.694168996E0,2.584175110E0,5.632701516E-2,2.153108809E2,3.200483309E1,3.200483309E1
5.708614417E2,5.181539751E1,4.694159365E0,2.584175110E0,1.108791232E-1,2.139435044E2,3.200483309E1,3.200483309E1
5.718614547E2,5.181539320E1,4.694158146E0,2.576546478E0,5.873503909E-2,2.130019081E2,3.200483309E1,3.200483309E1
5.728614676E2,5.181538803E1,4.694154430E0,2.574266129E0,2.690027058E-1,2.119004992E2,3.200483309E1,3.200483309E1
5.738614806E2,5.181537909E1,4.694154101E0,2.569633263E0,2.690027058E-1,2.048281115E2,3.200483309E1,3.200483309E1
5.748614933E2,5.181536352E1,4.694160597E0,2.568061044E0,2.706842124E-1,1.869446545E2,3.200483309E1,3.200483309E1
5.758615059E2,5.181534569E1,4.694162312E0,2.574856107E0,7.553924322E-1,1.876709631E2,3.200483309E1,3.200483309E1
5.768615193E2,5.181533222E1,4.694162643E0,2.577200729E0,7.553924322E-1,1.850104132E2,3.200483309E1,3.200483309E1
5.778615317E2,5.181532821E1,4.694172692E0,2.577538188E0,1.864674240E-1,1.569902178E2,3.200483309E1,3.200483309E1
5.788615438E2,5.181532628E1,4.694184532E0,2.583511418E0,2.555311322E-1,1.328431905E2,3.200483309E1,3.200483309E1
5.798615572E2,5.181532756E1,4.694199593E0,2.584108741E0,3.602953553E-1,1.214298488E2,3.200483309E1,3.200483309E1
5.808615702E2,5.181533242E1,4.694228948E0,2.584168473E0,4.991381466E-1,1.035608240E2,3.200483309E1,3.200483309E1
5.818615820E2,5.181533228E1,4.694233947E0,2.584174446E0,4.953431189E-1,9.318987843E1,3.200483309E1,3.200483309E1
5.828615959E2,5.181533494E1,4.694231478E0,2.584175043E0,4.953431189E-1,1.007748855E2,3.200483309E1,3.200483309E1
5.838616067E2,5.181533871E1,4.694233282E0,2.584175103E0,2.944543064E-1,8.136849437E1,3.200483309E1,3.200483309E1
5.848616196E2,5.181534266E1,4.694230643E0,2.584175109E0,6.971107423E-2,9.342508283E1,3.200483309E1,3.200483309E1
5.858616321E2,5.181535044E1,4.694221466E0,2.584175110E0,2.863053679E-1,8.269382428E1,3.200483309E1,3.200483309E1
5.868616450E2,5.181535572E1,4.694210509E0,2.584175110E0,2.863053679E-1,8.545423157E1,3.200483309E1,3.200483309E1
5.878616586E2,5.181535882E1,4.694200309E0,2.584175110E0,3.128591478E-1,9.387646954E1,3.200483309E1,3.200483309E1
5.888616699E2,5.181536002E1,4.694192694E0,2.584175110E0,4.986521304E-1,1.194260625E2,3.200483309E1,3.200483309E1
5.898616824E2,5.181537189E1,4.694195103E0,2.584175110E0,4.986521304E-1,9.316823356E1,3.200483309E1,3.200483309E1
5.908616952E2,5.181538486E1,4.694198402E0,2.584175110E0,4.986521304E-1,9.572398790E1,3.200483309E1,3.200483309E1
5.918617076E2,5.181538867E1,4.694194930E0,2.584175110E0,7.280235738E-2,1.190822855E2,3.200483309E1,3.200483309E1
5.928617197E2,5.181539411E1,4.694185977E0,2.584175110E0,1.064551920E-1,1.386350817E2,3.200483309E1,3.200483309E1
5.938617321E2,5.181539775E1,4.694172809E0,2.584175110E0,5.781265348E-2,1.368689040E2,3.200483309E1,3.200483309E1
5.948617446E2,5.181539529E1,4.694154403E0,2.584175110E0,1.263311058E-1,1.431314635E2,3.200483309E1,3.200483309E1
5.958617567E2,5.181539598E1,4.694141500E0,2.571180344E0,2.115959227E-1,1.464931050E2,3.200483309E1,3.200483309E1
5.968617700E2,5.181539634E1,4.694133943E0,2.556326485E0,3.257327378E-1,1.535945483E2,3.200483309E1,3.200483309E1
5.978617817E2,5.181539665E1,4.694120964E0,2.546944675E0,2.833663821E-1,1.528968582E2,3.200483309E1,3.200483309E1
5.988617946E2,5.181539656E1,4.694099014E0,2.532438379E0,2.446676344E-1,2.101795647E2,3.200483309E1,3.200483309E1
5.998618069E2,5.181540111E1,4.694084570E0,2.507888995E0,2.376919836E-1,2.159449820E2,3.200483309E1,3.200483309E1
6.008618191E2,5.181540338E1,4.694069222E0,2.492720815E0,8.228692412E-2,2.160576255E2,3.200483309E1,3.200483309E1
6.018618317E2,5.181541233E1,4.694058306E0,2.476993868E0,1.609283686E-1,2.189751681E2,3.200483309E1,3.200483309E1
6.028618439E2,5.181542615E1,4.694055446E0,2.470851547E0,1.609283686E-1,2.269886466E2,3.200483309E1,3.200483309E1
6.038618560E2,5.181543735E1,4.694051012E0,2.477694286E0,2.381842285E-1,2.249786312E2,3.200483309E1,3.200483309E1
6.048618684E2,5.181544548E1,4.694048907E0,2.483147312E0,6.609271169E-1,2.151122727E2,3.200483309E1,3.200483309E1
6.058618816E2,5.181544896E1,4.694046940E0,2.488372104E0,6.537004709E-1,2.012404180E2,3.200483309E1,3.200483309E1
6.068618940E2,5.181544431E1,4.694042508E0,2.490219809E0,6.537004709E-1,2.000514460E2,3.200483309E1,3.200483309E1
6.078619057E2,5.181544481E1,4.694038028E0,2.483469460E0,1.633948833E-1,1.941831387E2,3.200483309E1,3.200483309E1
6.088619186E2,5.181544705E1,4.694036960E0,2.479917381E0,1.869794428E-1,1.686367149E2,3.200483309E1,3.200483309E1
6.098619310E2,5.181544839E1,4.694030793E0,2.480702004E0,9.185077250E-2,1.771134441E2,3.200483309E1,3.200483309E1
6.108619430E2,5.181545541E1,4.694028525E0,2.477566966E0,1.869794428E-1,1.619723764E2,3.200483309E1,3.200483309E1
6.118619564E2,5.181545953E1,4.694022944E0,2.482059980E0,4.213318825E-1,1.666705630E2,3.200483309E1,3.200483309E1
6.128619677E2,5.181546159E1,4.694012338E0,2.482722142E0,4.213318825E-1,1.801699265E2,3.200483309E1,3.200483309E1
6.138619802E2,5.181546942E1,4.694015756E0,2.478163800E0,4.174532592E-1,1.735318432E2,3.200483309E1,3.200483309E1
6.148619928E2,5.181546720E1,4.694018266E0,2.487636860E0,2.091175318E-2,1.625912598E2,3.200483309E1,3.200483309E1
6.158620051E2,5.181546384E1,4.694018236E0,2.487835723E0,4.664895125E-3,1.587142669E2,3.200483309E1,3.200483309E1
6.168620178E2,5.181546100E1,4.694019317E0,2.484542544E0,5.432542413E-2,1.553261925E2,3.200483309E1,3.200483309E1
6.178620299E2,5.181545172E1,4.694007275E0,2.482105225E0,5.432542413E-2,1.588497368E2,3.200483309E1,3.200483309E1
6.188620420E2,5.181544875E1,4.694008119E0,2.464547726E0,5.627515167E-2,1.615868805E2,3.200483309E1,3.200483309E1
6.198620548E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.208620675E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.218620793E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.228621002E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.238621036E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.248621165E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.258621291E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.268621416E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.278621534E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.288621662E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.298621782E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.308621907E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.318622032E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.328622146E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.338622276E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.348622401E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.358622528E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.368622648E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.378622769E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.388622895E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.398623018E2,5.181544875E1,4.694008119E0,2.464547726E0,0.000000000E0,1.615868805E2,3.200483309E1,3.200483309E1
6.408623140E2,5.181544422E1,4.694001332E0,2.459789276E0,4.456534237E-2,1.886566414E2,3.200483309E1,3.200483309E1
6.418623259E2,5.181545182E1,4.694001893E0,2.450038910E0,4.456534237E-2,1.740642701E2,3.200483309E1,3.200483309E1
6.428623384E2,5.181544706E1,4.693995715E0,2.457756805E0,6.485012770E-1,1.791363003E2,3.200483309E1,3.200483309E1
6.438623503E2,5.181544409E1,4.693991153E0,2.448908691E0,6.641493440E-1,1.806466463E2,3.200483309E1,3.200483309E1
6.448623631E2,5.181544248E1,4.693981708E0,2.441315353E0,6.641493440E-1,2.001377113E2,3.200483309E1,3.200483309E1
6.458623757E2,5.181544435E1,4.693974039E0,2.431619328E0,6.596115828E-1,2.033197325E2,3.200483309E1,3.200483309E1
6.468623871E2,5.181544279E1,4.693973658E0,2.427298896E0,6.596115828E-1,1.938615188E2,3.200483309E1,3.200483309E1
6.478624009E2,5.181543441E1,4.693968887E0,2.424604356E0,1.021739244E0,1.912726585E2,3.200483309E1,3.200483309E1
6.488624120E2,5.181542680E1,4.693970247E0,2.409819215E0,1.150012493E0,1.928126339E2,3.200483309E1,3.200483309E1
6.498624247E2,5.181542050E1,4.693972396E0,2.399541339E0,1.150012493E0,1.937246008E2,3.200483309E1,3.200483309E1
6.508624374E2,5.181541301E1,4.693969682E0,2.392254778E0,1.150012493E0,1.937227020E2,3.200483309E1,3.200483309E1
6.518624490E2,5.181540723E1,4.693970804E0,2.379345030E0,8.214039207E-1,1.939727142E2,3.200483309E1,3.200483309E1
6.528624617E2,5.181540279E1,4.693971085E0,2.371627054E0,8.214039207E-1,1.935241074E2,3.200483309E1,3.200483309E1
6.538624742E2,5.181540565E1,4.693975747E0,2.365399857E0,1.362198889E-1,1.930188237E2,3.200483309E1,3.200483309E1
6.548624860E2,5.181541381E1,4.693977249E0,2.373092415E0,3.518752754E-2,1.942912606E2,3.200483309E1,3.200483309E1
6.558624992E2,5.181541973E1,4.693968708E0,2.385565543E0,2.811827138E-2,1.939694221E2,3.200483309E1,3.200483309E1
6.568625113E2,5.181542579E1,4.693966988E0,2.386555364E0,2.249411941E-1,1.940863549E2,3.200483309E1,3.200483309E1
6.578625245E2,5.181542721E1,4.693965533E0,2.393108814E0,2.333346009E-1,1.943747938E2,3.200483309E1,3.200483309E1
6.588625367E2,5.181542710E1,4.693966168E0,2.394399306E0,9.593960643E-2,1.965570393E2,3.200483309E1,3.200483309E1
6.598625481E2,5.181542635E1,4.693964140E0,2.394930043E0,7.227697643E-4,1.989358985E2,3.200483309E1,3.200483309E1
6.608625605E2,5.181542917E1,4.693967533E0,2.392260567E0,1.474891603E-1,2.005711824E2,3.200483309E1,3.200483309E1
6.618625729E2,5.181543596E1,4.693971539E0,2.398602583E0,2.468177080E-1,1.998371420E2,3.200483309E1,3.200483309E1
6.628625848E2,5.181543997E1,4.693973361E0,2.411338911E0,2.468177080E-1,2.071400895E2,3.200483309E1,3.200483309E1
6.638625971E2,5.181544253E1,4.693974561E0,2.419183742E0,2.750400454E-2,2.098517976E2,3.200483309E1,3.200483309E1
6.648626094E2,5.181544253E1,4.693975101E0,2.424132730E0,4.382630810E-2,2.105467283E2,3.200483309E1,3.200483309E1
6.658626224E2,5.181544232E1,4.693976312E0,2.425032749E0,2.689369023E-2,2.113227198E2,3.200483309E1,3.200483309E1
6.668626344E2,5.181544313E1,4.693979903E0,2.425757898E0,1.349767894E-1,2.129716231E2,3.200483309E1,3.200483309E1
6.678626466E2,5.181544215E1,4.693984017E0,2.429524566E0,1.447896212E-1,2.121140792E2,3.200483309E1,3.200483309E1
6.688626592E2,5.181543637E1,4.693988338E0,2.431775775E0,6.647138000E-1,1.881209633E2,3.200483309E1,3.200483309E1
6.698626710E2,5.181542542E1,4.693990623E0,2.428423473E0,6.647138000E-1,1.794507895E2,3.200483309E1,3.200483309E1
6.708626832E2,5.181541813E1,4.693985211E0,2.417146547E0,8.574637771E-1,1.943345913E2,3.200483309E1,3.200483309E1
6.718626957E2,5.181541033E1,4.693983409E0,2.402615534E0,7.244064212E-1,1.953952514E2,3.200483309E1,3.200483309E1
6.728627088E2,5.181540532E1,4.693979798E0,2.390076541E0,7.244064212E-1,1.959397951E2,3.200483309E1,3.200483309E1
6.738627199E2,5.181540205E1,4.693973312E0,2.379161539E0,7.244064212E-1,1.945217931E2,3.200483309E1,3.200483309E1
6.748627330E2,5.181538904E1,4.693965199E0,2.367454499E0,8.212824464E-1,1.953890496E2,3.200483309E1,3.200483309E1
6.758627449E2,5.181538587E1,4.693958135E0,2.340719983E0,6.300250292E-1,1.966104513E2,3.200483309E1,3.200483309E1
6.768627579E2,5.181538335E1,4.693953340E0,2.325906639E0,7.112972736E-1,1.963049506E2,3.200483309E1,3.200483309E1
6.778627698E2,5.181538446E1,4.693954274E0,2.315488613E0,6.300250292E-1,1.959827433E2,3.200483309E1,3.200483309E1
6.788627824E2,5.181539363E1,4.693958499E0,2.317069796E0,5.126222372E-1,1.958467679E2,3.200483309E1,3.200483309E1
6.798627946E2,5.181539769E1,4.693963141E0,2.334620645E0,9.383274913E-1,1.961099761E2,3.200483309E1,3.200483309E1
6.808628066E2,5.181539231E1,4.693965197E0,2.346809309E0,9.461885095E-1,1.969264159E2,3.200483309E1,3.200483309E1
6.818628196E2,5.181539601E1,4.693970139E0,2.343012230E0,9.383274913E-1,1.968944096E2,3.200483309E1,3.200483309E1
6.828628320E2,5.181539855E1,4.693973089E0,2.352774276E0,9.461885095E-1,1.960974495E2,3.200483309E1,3.200483309E1
