"Time (s)","X (hPa)"
1.665330979E3,1.036063309E3
1.666290255E3,1.035772629E3
1.667249516E3,1.035772629E3
1.668208573E3,1.036461945E3
1.669167209E3,1.036520233E3
1.670126019E3,1.036520233E3
1.671085156E3,1.036744919E3
1.672044268E3,1.036744919E3
1.673003330E3,1.036790314E3
1.673962603E3,1.036797104E3
1.674921784E3,1.036790314E3
1.675880953E3,1.036773300E3
1.676839649E3,1.036565704E3
1.677798308E3,1.036193390E3
1.678756999E3,1.035976105E3
1.679715920E3,1.035976105E3
1.680674979E3,1.035976105E3
1.681634118E3,1.035652618E3
1.682593254E3,1.035920181E3
1.683552393E3,1.035652618E3
1.684511495E3,1.035828018E3
1.685470675E3,1.035630493E3
1.686429992E3,1.035630493E3
1.687389028E3,1.035630493E3
1.688347778E3,1.035640717E3
1.689306528E3,1.036117325E3
1.690265708E3,1.036567459E3
1.691224960E3,1.038664551E3
1.692183976E3,1.043006058E3
1.693142714E3,1.045717010E3
1.694101362E3,1.048191833E3
1.695060069E3,1.050957184E3
1.696018675E3,1.050957184E3
1.696977698E3,1.049847794E3
1.697936837E3,1.046101379E3
1.698895926E3,1.044250717E3
1.699854988E3,1.040729828E3
1.700814220E3,1.037974548E3
1.701773307E3,1.037121429E3
1.702732440E3,1.037121429E3
1.703691452E3,1.037530975E3
1.704650348E3,1.037530975E3
1.705609171E3,1.037497864E3
1.706568135E3,1.036590500E3
1.707527107E3,1.036502609E3
1.708486031E3,1.035801697E3
1.709444946E3,1.035801697E3
1.710403922E3,1.036089172E3
1.711363035E3,1.036448288E3
1.712322365E3,1.036448288E3
1.713281464E3,1.036301193E3
1.714240583E3,1.035819321E3
1.715199770E3,1.036301193E3
1.716158920E3,1.035758438E3
1.717117934E3,1.036213760E3
1.718077325E3,1.036213760E3
1.719036643E3,1.036213760E3
1.719995916E3,1.036392365E3
1.720955012E3,1.035832520E3
1.721914152E3,1.036392365E3
1.722873207E3,1.035618057E3
1.723832422E3,1.036274796E3
1.724791637E3,1.035815506E3
1.725750879E3,1.036198807E3
1.726710005E3,1.036198807E3
1.727669096E3,1.036198807E3
1.728627978E3,1.036345978E3
1.729586953E3,1.035912018E3
1.730545939E3,1.036435165E3
1.731505394E3,1.035833893E3
1.732464431E3,1.036569366E3
1.733423467E3,1.035852890E3
1.734382653E3,1.036374588E3
1.735342013E3,1.036374588E3
1.736301556E3,1.036641769E3
1.737260918E3,1.036933441E3
1.738220074E3,1.036933441E3
1.739179472E3,1.037120972E3
1.740138518E3,1.036460724E3
1.741097702E3,1.036648407E3
1.742056852E3,1.036250687E3
1.743016060E3,1.036374207E3
1.743975367E3,1.036250687E3
1.744934882E3,1.036208344E3
1.745894396E3,1.036208344E3
1.746853958E3,1.035808105E3
1.747813360E3,1.036439896E3
1.748772643E3,1.036115265E3
1.749731707E3,1.036766891E3
1.750690644E3,1.036332092E3
1.751649718E3,1.036482925E3
1.752608751E3,1.036482925E3
1.753567840E3,1.036482925E3
1.754526984E3,1.036265564E3
1.755486162E3,1.035870895E3
1.756445228E3,1.035194168E3
1.757403956E3,1.034648666E3
1.758362614E3,1.034500732E3
1.759321427E3,1.034500732E3
1.760280581E3,1.035970459E3
1.761239517E3,1.037936707E3
1.762198481E3,1.039023132E3
1.763157435E3,1.044196243E3
1.764116496E3,1.053580170E3
1.765075648E3,1.066540680E3
1.766034863E3,1.084896164E3
1.766994268E3,1.107931595E3
1.767953540E3,1.128970642E3
1.768912966E3,1.146594696E3
1.769872206E3,1.160293961E3
1.770831385E3,1.160293961E3
1.771790656E3,1.159734879E3
1.772749715E3,1.140684433E3
1.773708591E3,1.117263184E3
1.774667263E3,1.091927872E3
1.775626039E3,1.065287094E3
1.776584592E3,1.047186584E3
1.777543234E3,1.039613800E3
1.778501934E3,1.036335068E3
1.779460605E3,1.034117966E3
1.780419181E3,1.034117966E3
1.781378399E3,1.034366531E3
1.782337621E3,1.034419556E3
1.783296892E3,1.035438766E3
1.784256338E3,1.038801575E3
1.785215580E3,1.040000153E3
1.786174534E3,1.040000153E3
1.787133741E3,1.039678574E3
1.788092931E3,1.038645935E3
1.789052137E3,1.035383530E3
1.790011232E3,1.033098831E3
1.790970387E3,1.029199982E3
1.791929437E3,1.025935135E3
1.792888429E3,1.021933975E3
1.793847427E3,1.017717667E3
1.794806422E3,1.014210892E3
1.795765212E3,1.013485947E3
1.796724032E3,1.012807465E3
1.797682897E3,1.012807465E3
1.798641704E3,1.012923813E3
1.799600646E3,1.012923813E3
1.800559803E3,1.012564087E3
1.801518918E3,1.012414322E3
1.802477857E3,1.012412491E3
1.803436728E3,1.012412491E3
1.804395490E3,1.012425613E3
1.805354009E3,1.012425613E3
1.806312475E3,1.012404022E3
1.807271395E3,1.012272034E3
1.808230367E3,1.012112579E3
1.809189290E3,1.012112579E3
1.810148304E3,1.012198563E3
1.811107241E3,1.012198563E3
1.812066118E3,1.012214661E3
1.813025110E3,1.012310257E3
1.813983617E3,1.012310257E3
1.814942404E3,1.012294006E3
1.815900794E3,1.012294006E3
1.816859309E3,1.012303391E3
1.817818005E3,1.012303391E3
1.818776387E3,1.012167816E3
1.819734623E3,1.012111816E3
1.820693016E3,1.012111816E3
1.821651790E3,1.012225876E3
1.822610607E3,1.012308350E3
1.823569363E3,1.012399673E3
1.824528126E3,1.012497711E3
1.825486822E3,1.012497711E3
1.826445544E3,1.012480774E3
1.827404332E3,1.012480774E3
1.828363083E3,1.012480774E3
1.829321815E3,1.012476959E3
1.830280447E3,1.012471313E3
1.831239340E3,1.012464523E3
1.832198321E3,1.012458496E3
1.833157230E3,1.012454376E3
1.834116017E3,1.012451477E3
1.835074846E3,1.012448425E3
1.836033689E3,1.012446671E3
1.836992568E3,1.012445602E3
1.837951215E3,1.012444382E3
1.838909990E3,1.012444229E3
1.839868783E3,1.012443924E3
1.840827436E3,1.012443924E3
1.841786290E3,1.012444916E3
1.842745290E3,1.012444916E3
1.843704172E3,1.012166519E3
1.844663101E3,1.011668549E3
1.845621839E3,1.011196594E3
1.846580602E3,1.011085205E3
1.847539355E3,1.011085205E3
1.848497991E3,1.011426544E3
1.849456673E3,1.012029190E3
1.850415334E3,1.012582397E3
1.851374235E3,1.012881470E3
1.852333113E3,1.012881470E3
1.853291752E3,1.012780457E3
1.854250248E3,1.012484894E3
1.855208911E3,1.012078705E3
1.856167358E3,1.012078705E3
1.857125883E3,1.012237244E3
1.858084352E3,1.012650833E3
1.859043013E3,1.013387680E3
1.860001644E3,1.014275665E3
1.860960081E3,1.014921265E3
1.861918388E3,1.014926071E3
1.862876680E3,1.014921265E3
1.863834976E3,1.014926071E3
1.864793222E3,1.014667358E3
1.865751626E3,1.014667358E3
1.866710086E3,1.014406738E3
1.867668555E3,1.014198532E3
1.868627104E3,1.014170609E3
1.869585448E3,1.013014908E3
1.870543619E3,1.012519608E3
1.871502064E3,1.012460632E3
1.872460558E3,1.012221069E3
1.873419092E3,1.011999512E3
1.874377722E3,1.011999512E3
1.875336420E3,1.012200241E3
1.876295232E3,1.012205505E3
1.877253942E3,1.012325516E3
1.878212513E3,1.012636414E3
1.879171264E3,1.013085632E3
1.880129988E3,1.013105392E3
1.881088657E3,1.013177032E3
1.882047219E3,1.013177032E3
1.883005874E3,1.012978363E3
1.883964598E3,1.012123642E3
1.884923381E3,1.011753006E3
1.885882083E3,1.011477890E3
1.886840841E3,1.011415253E3
1.887799533E3,1.011415253E3
1.888758172E3,1.011847763E3
1.889716930E3,1.012058182E3
1.890675599E3,1.012113647E3
1.891634297E3,1.012113647E3
1.892592963E3,1.011779022E3
1.893551600E3,1.011425629E3
1.894510360E3,1.011317139E3
1.895469141E3,1.011392593E3
1.896427831E3,1.011392593E3
1.897386559E3,1.011635895E3
1.898345185E3,1.011635895E3
1.899303803E3,1.011550369E3
1.900262476E3,1.011384277E3
1.901220769E3,1.011263428E3
1.902179036E3,1.011263428E3
1.903137275E3,1.011311951E3
1.904095553E3,1.011594162E3
1.905053782E3,1.011818085E3
1.906012044E3,1.011944427E3
1.906970223E3,1.012117615E3
1.907928463E3,1.012131424E3
1.908886628E3,1.012131424E3
1.909844793E3,1.012041321E3
1.910803193E3,1.012041321E3
1.911761897E3,1.012041321E3
1.912720727E3,1.012022781E3
1.913679533E3,1.012011261E3
1.914638384E3,1.012004471E3
1.915597291E3,1.012011261E3
1.916556046E3,1.012009964E3
1.917514467E3,1.012011566E3
1.918472942E3,1.012023239E3
1.919431333E3,1.012026062E3
1.920389868E3,1.012026062E3
1.921348591E3,1.012027359E3
1.922307331E3,1.012027359E3
1.923265893E3,1.012031784E3
1.924224645E3,1.012018738E3
1.925183493E3,1.012029190E3
1.926142200E3,1.012009964E3
1.927100609E3,1.012012863E3
1.928059143E3,1.012012863E3
1.929017939E3,1.012017441E3
1.929976763E3,1.012045975E3
1.930935656E3,1.012056046E3
1.931894461E3,1.012083282E3
1.932853414E3,1.012254639E3
1.933812524E3,1.012254639E3
1.934771555E3,1.012151566E3
1.935730454E3,1.012151566E3
1.936689279E3,1.012136536E3
1.937648090E3,1.012074738E3
1.938606872E3,1.012074738E3
1.939565631E3,1.012146225E3
1.940524491E3,1.012146225E3
1.941482998E3,1.012093506E3
1.942441379E3,1.012019806E3
1.943400051E3,1.011968002E3
1.944358750E3,1.011950378E3
1.945317338E3,1.011968002E3
1.946275965E3,1.012015991E3
1.947234623E3,1.012015991E3
1.948193200E3,1.011956711E3
1.949151808E3,1.011933517E3
1.950110351E3,1.011925507E3
1.951069010E3,1.011866150E3
1.952027823E3,1.011866150E3
1.952986702E3,1.011881714E3
1.953945697E3,1.011897736E3
1.954904833E3,1.011910324E3
1.955863652E3,1.011920471E3
1.956822074E3,1.011931305E3
1.957780635E3,1.011938400E3
1.958739177E3,1.011944809E3
