Time (s),X (hPa),X (hPa)_kalman,X (hPa)_kalman_lowpass
882.1593304,1024.78035,1024.6289256284474,1024.6359373791238
883.1076854,1024.949646,1024.7978117532832,1024.7752116743702
884.0561504,1024.949646,1024.8777821151948,1024.868612483671
885.0046624,1024.875107,1024.876381645379,1024.8800649812874
885.9531284,1024.700241,1024.7836224431653,1024.8097258762136
886.9015124,1024.637909,1024.7069227485215,1024.7014596772144
887.8501244,1024.568024,1024.6337786106776,1024.6086680244268
888.7986824,1024.459839,1024.5422022007726,1024.5507293772962
889.7470724,1024.453125,1024.4953045217978,1024.505322733669
890.6954824,1024.400635,1024.4454624545224,1024.441703965838
891.6440254,1024.259567,1024.34756759646,1024.356177335799
892.5925174,1024.235764,1024.2886805069693,1024.2741421686928
893.5411104,1024.174347,1024.228469691685,1024.223724816332
894.4896674,1024.174347,1024.1999588788874,1024.2127983977316
895.4382754,1024.241714,1024.2219344803004,1024.227687897608
896.3869204,1024.269714,1024.2470576635676,1024.2440003687423
897.3355154,1024.269714,1024.2589539046603,1024.2350437250057
898.2839964,1024.058609,1024.153467583457,1024.1800745298146
899.2324104,1024.032669,1024.0898932549758,1024.080698484465
900.1806624,1023.866882,1023.972481673249,1023.975333134981
901.1289684,1023.866882,1023.9168853553606,1023.9262880720921
902.0771184,1024.090424,1024.0082664413044,1023.9738233599271
903.0253024,1024.115448,1024.0647118324941,1024.0946532843436
903.9734784,1024.346008,1024.2127776556779,1024.21855959759
904.9215964,1024.42215,1024.3229924993416,1024.3154379618215
905.8696444,1024.763489,1024.5549386639818,1024.496274386177
906.8178814,1025.220184,1024.9051956145563,1025.0391711445056
907.7656644,1027.732544,1026.3937479401293,1026.2888145085337
908.7133974,1030.426331,1028.5168684043235,1028.4577668348493
909.6610594,1033.690872,1031.2409202758158,1031.4258686212913
910.6086524,1037.910156,1034.7521631641343,1034.6543024997088
911.5563414,1039.656906,1037.3344054457655,1037.2968153185186
912.5039574,1039.656906,1038.5571396994321,1038.50678499831
913.4515884,1036.788254,1037.6258263006914,1037.8237894827303
914.3992764,1033.585434,1035.4986343179805,1035.4346913779082
915.3468664,1029.434814,1032.306133039133,1032.1270656462725
916.2948204,1025.630569,1028.7915828704884,1028.9204157087586
917.2429714,1024.430923,1026.4957594848233,1026.580600397325
918.1912124,1024.424667,1025.405371627684,1025.3191978711657
919.1393264,1024.430923,1024.8923326854942,1024.8500399230795
920.0873954,1024.477463,1024.6738864072377,1024.7117465154643
921.0355414,1024.477463,1024.5704484963528,1024.5888087280846
921.9835294,1024.252167,1024.4028944654387,1024.417968532209
922.9316714,1024.252167,1024.3235548719406,1024.2793248981786
923.8796634,1024.125214,1024.2191475383713,1024.235665603178
924.8276634,1024.330139,1024.277550665042,1024.2677378352419
925.7754964,1024.330139,1024.3052055075057,1024.3166076877233
926.7234074,1024.35112,1024.329354628451,1024.3449130858992
927.6713714,1024.385834,1024.3591060175133,1024.3482332248327
928.6193064,1024.35112,1024.35487740776,1024.3281980141332
929.5672054,1024.162216,1024.2534524816926,1024.27776615589
930.5151054,1024.148483,1024.198163823582,1024.1975953060726
931.4630114,1024.04068,1024.1152350814632,1024.1160110347844
932.4108654,1024.04068,1024.0759669561119,1024.0806633142172
933.3588154,1024.203262,1024.1429778397485,1024.1241949583246
934.3067474,1024.296112,1024.223616551656,1024.2353789069796
935.2547024,1024.501572,1024.3699633688839,1024.362735281852
936.2025754,1024.501572,1024.4392609973877,1024.4488085325913
937.1505154,1024.470215,1024.4555576876423,1024.4674780486716
938.0984494,1024.450378,1024.452798753465,1024.4343040922427
939.0465134,1024.348145,1024.3977000292773,1024.3833141476637
939.9947634,1024.244995,1024.3173034083356,1024.3347535281218
940.9427654,1024.244995,1024.2792342840696,1024.2871877913485
941.8909434,1024.184875,1024.2295237983103,1024.2395492138157
942.8390224,1024.240723,1024.235419812554,1024.2106001108775
943.7870284,1024.240723,1024.2382116724143,1024.2227851854977
944.7351114,1024.240723,1024.2395336640443,1024.2646103826935
945.6831164,1024.3116,1024.2774993620005,1024.2853538295865
946.6313814,1024.205246,1024.2394350416125,1024.2469089196306
947.5794744,1024.169769,1024.2027732363658,1024.1803579541493
948.5274734,1024.169769,1024.1854132677079,1024.1673620940355
949.4755014,1024.30748,1024.249687350592,1024.246512745174
950.4235284,1024.31839,1024.285842040314,1024.3560641966842
951.3714374,1024.561539,1024.4309837550559,1024.4229908473408
952.3192604,1024.834137,1024.6432212114546,1024.5570470732614
953.2667124,1025.573654,1025.1330547405607,1025.151621141331
954.2141304,1028.042908,1026.6650765359827,1026.717130122187
955.1614394,1032.045517,1029.4977978330835,1029.4945013599622
956.1092844,1036.251984,1033.0537493434426,1033.1220424480796
957.0570624,1040.32753,1036.8832669669491,1036.6407279910468
958.0047144,1040.32753,1038.6966066394464,1038.8943184019283
958.9525304,1039.504013,1039.121700855004,1039.0973259559064
959.9001994,1035.39978,1037.1621709742953,1037.2253112881124
960.8478894,1031.426544,1034.1424418792517,1034.0008886518578
961.7957044,1027.261276,1030.519597415258,1030.5033290235335
962.7434244,1024.797821,1027.5071924693195,1027.6474778355437
963.6911894,1024.354553,1025.847347700535,1025.8319261570957
964.6389844,1024.209747,1024.9851620039387,1024.9251418328652
965.5866834,1024.207993,1024.5760031230145,1024.5309635807969
966.5344374,1023.942795,1024.2426374042145,1024.3067064487736
967.4821084,1023.942795,1024.084783245341,1024.1174600460324
968.4297274,1023.942795,1024.010036701025,1023.9796878080174
969.3774024,1023.903275,1023.9538201462375,1023.9212523883963
970.3247094,1023.844528,1023.8962877693176,1023.912430176077
971.2720314,1023.88916,1023.8925351984398,1023.9036538262985
972.2195414,1023.864059,1023.8775512184992,1023.8846621840679
973.1672194,1023.88916,1023.8836631330088,1023.8815372480269
974.1146124,1023.950119,1023.918659095624,1023.9054086108748
975.0616674,1023.950119,1023.9352302603571,1023.9283220218116
976.0088804,1023.889999,1023.9114249854488,1023.917874302371
976.9559914,1023.803787,1023.8547474474163,1023.880873655117
977.9031394,1023.889999,1023.8733150478515,1023.8559833413375
978.8503454,1023.88443,1023.8791829180902,1023.864962573895
979.7974794,1023.88443,1023.8819614513008,1023.8867287754983
980.7446254,1023.88443,1023.8832771325424,1023.8873466467466
981.6918194,1023.807144,1023.8431863456723,1023.8658067681887
982.6389654,1023.908386,1023.8775130110799,1023.856435918354
983.5860064,1023.928146,1023.9041786699954,1023.886321186099
984.5329974,1023.942108,1023.9241318517237,1023.9428819130623
985.4802894,1024.030228,1023.9800136483275,1023.9899988919119
986.4277724,1024.030228,1024.0064745994744,1024.0068851744118
987.3752674,1024.030228,1024.019004295693,1023.9985507489837
988.3223274,1023.936157,1023.9753866784084,1023.970997226004
989.2692634,1023.816681,1023.8918467715141,1023.9143408960371
990.2161954,1023.75473,1023.819641101077,1023.8229629817833
991.1630144,1023.653412,1023.7321402134471,1023.7235723037434
992.1099784,1023.628693,1023.6776928300936,1023.6633878638714
993.0570694,1023.653412,1023.6649253690405,1023.6632980397195
994.0041524,1023.683624,1023.6747539641201,1023.6957002758949
994.9511154,1023.744049,1023.7112206301646,1023.7228221053715
995.8980194,1023.805771,1023.7610078096764,1023.7501531260573
996.8448914,1023.956909,1023.8641466542045,1023.818814515509
997.7917334,1023.956909,1023.9129845959366,1023.9359769631143
998.7386884,1024.064178,1023.9926017455621,1024.0414939007856
999.6856564,1024.213257,1024.108773016132,1024.0984152331814
1000.632548,1024.47319,1024.3006086171088,1024.2569890642462
1001.579488,1025.511627,1024.9381738853085,1024.9159920615496
1002.526265,1027.94426,1026.5208044218843,1026.544736025314
1003.473157,1031.681976,1029.2380924803165,1029.3271945412644
1004.419918,1036.154404,1032.8794244421051,1032.8739766825522
1005.366744,1039.705353,1036.4731472136486,1036.2463850172849
1006.313553,1039.705353,1038.1748341398547,1038.3378440235629
1007.260391,1038.460617,1038.325270042403,1038.4112870070808
1008.207265,1034.856262,1036.4988624227178,1036.4748534050432
1009.154215,1030.706787,1033.4494301742109,1033.2690856067388
1010.101053,1026.532593,1029.8078292131515,1029.8752851930237
1011.047852,1024.585724,1027.0584607023682,1027.18584319477
1011.994575,1024.255905,1025.5829372664596,1025.5523352478688
1012.941196,1024.23996,1024.8758977743726,1024.7914112622634
1013.887906,1024.167175,1024.5027349276068,1024.4765210293513
1014.834637,1023.904114,1024.1875707480476,1024.2653510126675
1015.781325,1023.838882,1024.003984067078,1024.0424081314784
1016.727929,1023.814011,1023.9039742098953,1023.8479650443508
1017.674587,1023.636932,1023.7633650143628,1023.7345207070666
1018.62108,1023.624115,1023.6900682373133,1023.6980374051028
1019.567888,1023.624115,1023.655361006075,1023.7070218287454
1020.514724,1023.866806,1023.7666913620072,1023.7498466131356
1021.461775,1023.923492,1023.8492284754236,1023.8347150839745
1022.408593,1024.097137,1023.9797645347331,1023.9570703171198
1023.355122,1024.113007,1024.0499303500874,1024.086516965603
1024.301694,1024.320221,1024.1922178304173,1024.1877582171953
1025.248557,1024.320221,1024.2595932960369,1024.2432883163065
1026.195316,1024.214859,1024.236033397139,1024.2512958056425
1027.142142,1024.189911,1024.2117667231385,1024.2114124230468
1028.089134,1024.074783,1024.139671320942,1024.1241890705617
1029.035941,1023.871918,1023.9987195297691,1024.0038136085293
1029.98271,1023.758011,1023.8719823487007,1023.8809606677863
1030.92963,1023.701477,1023.7822141178183,1023.7862270894673
1031.876446,1023.701477,1023.7397073818811,1023.7319138716058
1032.823287,1023.701477,1023.7195797422665,1023.7114872882092
1033.770049,1023.703766,1023.7112700655456,1023.7127426461382
1034.716978,1023.72261,1023.7172325701092,1023.7274333677179
1035.663677,1023.783722,1023.7522541866673,1023.7518165128932
1036.610394,1023.796158,1023.7753607018636,1023.7857345750283
1037.557141,1023.935242,1023.8595354134968,1023.8321302823883
1038.503891,1023.925323,1023.8941556832143,1023.8899603981722
1039.450643,1023.935242,1023.9157867938937,1023.9442564835025
1040.397445,1024.014893,1023.9679643568741,1023.9731073639949
1041.344093,1024.014893,1023.9926712923861,1023.9770291285098
1042.290796,1024.014893,1024.0043704333104,1023.9969017925957
1043.237522,1024.189224,1024.1016848858842,1024.0799526266705
1044.184246,1024.230499,1024.1694874690822,1024.2131160765975
1045.130805,1024.396973,1024.2892546731116,1024.312002859086
1046.077008,1024.450531,1024.374180072848,1024.3314140476637
1047.02309,1024.614716,1024.500834120378,1024.435149965158
1047.969292,1025.297394,1024.9201936035745,1025.049140797964
1048.915471,1028.316574,1026.7083078893274,1026.6652159941982
1049.861545,1032.100143,1029.5469963909338,1029.4643403269927
1050.807633,1035.836639,1032.8584059048346,1033.0203569947225
1051.753899,1039.78569,1036.5054829398712,1036.3435586868065
1052.700099,1039.78569,1038.232433988664,1038.3037526472533
1053.646347,1038.215256,1038.223365821771,1038.1985611833832
1054.592361,1034.013519,1036.0069670306152,1036.1153627099543
1055.538331,1030.258179,1032.9803246712727,1032.8629000341343
1056.484195,1026.520844,1029.579530301805,1029.5278129704577
1057.430259,1024.32785,1026.8146233727275,1026.9447395446605
1058.376225,1024.133759,1025.4032082656622,1025.397105157842
1059.32228,1024.133759,1024.7348799643917,1024.6793044021572
1060.268347,1024.133759,1024.4184155053936,1024.3963581732683
1061.214753,1024.033127,1024.2155432641198,1024.2476511642044
1062.161319,1023.985138,1024.0942547227983,1024.1210347989688
1063.107935,1023.975143,1024.0315526239565,1024.0166897309266
1064.054464,1023.880157,1023.9518295024664,1023.9438552284461
1065.000938,1023.880157,1023.9140792912842,1023.8945300735865
1065.947258,1023.826981,1023.8682152266321,1023.8742374256739
1066.89343,1023.881912,1023.8754184405553,1023.9093764232875
1067.839609,1024.140167,1024.014788253727,1024.0054328883791
1068.785829,1024.223785,1024.1248057419539,1024.111828903444
1069.731947,1024.223785,1024.1769008347785,1024.1495028518543
1070.67813,1023.913727,1024.038360110828,1024.0803855517156
1071.624297,1023.877411,1023.9536390634346,1023.9441227352273
1072.570378,1023.708649,1023.8246717297728,1023.8225753939544
1073.516061,1023.708649,1023.763603573003,1023.7711097208776
1074.462175,1023.842621,1023.8052209346082,1023.7850675679281
1075.408203,1023.846741,1023.8270804191237,1023.8241706410715
1076.353936,1023.846741,1023.8374312450995,1023.8576863149679
1077.299558,1023.903122,1023.8720243517831,1023.8835284083214
1078.245116,1023.980484,1023.9291185412062,1023.9124192034502
1079.190795,1023.980484,1023.956153580323,1023.9437094948779
1080.136791,1023.980484,1023.9689551166515,1023.9602517997787
1081.082886,1023.861771,1023.9125162163523,1023.9462513189807
1082.029006,1023.899841,1023.9058430861917,1023.909911582229
1082.97503,1023.899841,1023.9026832491444,1023.8865841822447
1083.921091,1023.948898,1023.9270227538149,1023.9120519436249
1084.867165,1024.060974,1023.9975138083074,1023.9843156770016
1085.813185,1024.017563,1024.0080773405573,1024.0525901563137
1086.759147,1024.067078,1024.0391721586693,1024.0548239683712
1087.705169,1024.017563,1024.0278032556278,1023.9752018243502
1088.651139,1023.712387,1023.8617498706393,1023.8638059099989
1089.596665,1023.712387,1023.7831208577047,1023.7954359062803
1090.542302,1023.818359,1023.8016733566307,1023.8107620572189
1091.487878,1023.930283,1023.8693920345784,1023.8988133638966
1092.433411,1024.250183,1024.0698401272107,1024.0228060113707
1093.379322,1024.250183,1024.164755600746,1024.1408091496496
1094.325246,1024.147339,1024.1555859774066,1024.20495963252
1095.271079,1024.147339,1024.1512440097183,1024.1898127180464
1096.217018,1024.382019,1024.2727111295173,1024.1820032426278
1097.162932,1024.676819,1024.4854993208755,1024.454258526122
1098.108825,1025.931473,1025.2468046294218,1025.4089749171128
1099.054718,1029.217606,1027.3373900311908,1027.4277979218007
1100.000591,1035.112839,1031.4310116055356,1030.8544027373741
1100.946516,1039.837952,1035.8571592036758,1036.27062163312
1101.892381,1052.203293,1044.4631052214397,1044.8548840355907
1102.838284,1071.515121,1058.7055542181736,1058.3146398027375
1103.784167,1096.678696,1078.6977957573629,1078.0896737010094
1104.730034,1125.761642,1103.4761117331996,1104.1600406435316
1105.675949,1161.147156,1133.8389986216146,1134.2614924938127
1106.621567,1192.02919,1164.4751679045305,1164.1114567520085
1107.567269,1212.359695,1189.6856070212627,1188.5564307323239
1108.513061,1212.359695,1201.6231651959104,1203.0334685106006
1109.458932,1207.761993,1204.855141067184,1204.7901560566113
1110.404744,1184.46907,1194.1222347680728,1193.6490645530548
1111.350539,1152.966461,1172.4543818037137,1172.2258352470392
1112.296267,1120.286865,1144.9890436053995,1145.383080783432
1113.242034,1095.020828,1118.6816253694715,1118.789642591546
1114.188001,1077.787933,1097.1517861670484,1097.0047213648836
1115.133892,1068.703003,1082.1739703857259,1082.061131430415
1116.079573,1065.300217,1073.2901928918725,1073.372892637769
1117.025219,1064.980087,1068.9150672004835,1068.8823466446538
1117.970917,1064.117661,1066.3893196383237,1066.4895089853296
1118.916635,1063.501282,1064.868847388172,1064.7985665859392
1119.862405,1061.177673,1062.9254729167683,1063.0154300135064
1120.808055,1058.757019,1060.730818478752,1060.574463511751
1121.753722,1053.831024,1057.0982064918783,1057.0661179013878
1122.699367,1047.940674,1052.2769163823943,1052.4631924643902
1123.645015,1042.524185,1047.1422560129565,1047.2395127405848
1124.59075,1038.318405,1042.4966197755803,1042.1455730434377
1125.536399,1033.41507,1037.7153171170858,1037.837945682049
1126.482102,1031.683578,1034.5397141156377,1034.700920677273
1127.427593,1031.683578,1033.036013787617,1032.9279517261596
1128.372884,1032.379074,1032.6901217605946,1032.6243011994757
1129.31801,1034.383011,1033.5814240898123,1033.7160863127515
1130.263147,1037.826767,1035.8165352215417,1035.7430133419882
1131.208183,1039.724426,1037.8739433556118,1037.813974318533
1132.153189,1039.724426,1038.8481599956208,1038.893884839243
1133.098257,1037.531281,1038.1548285743638,1038.2913603641966
1134.04339,1034.319305,1036.135504877239,1036.021713178995
1134.988368,1030.042191,1032.9274993511924,1032.7901400391981
1135.933307,1026.327057,1029.452459044576,1029.600884445232
1136.878294,1025.103226,1027.1626834316226,1027.2459761043888
1137.823328,1025.103226,1026.0784369629293,1025.9913456669622
1138.768354,1025.426559,1025.735210088321,1025.6215769332775
1139.713227,1025.487213,1025.6046277101452,1025.7429982260649
1140.658112,1026.576614,1026.1163867822206,1026.077378359617
1141.602861,1026.827011,1026.4905268184305,1026.5379949751127
1142.547574,1027.79335,1027.1764338463013,1027.1049464982866
1143.492248,1028.127823,1027.6773164661527,1027.6913702244483
1144.436855,1028.5672,1028.1458574687986,1028.1541278444224
1145.38148,1028.620834,1028.3959330069954,1028.412592864347
1146.32615,1028.620834,1028.5143478934422,1028.515129329629
1147.270856,1028.620834,1028.5704192926414,1028.5658847641423
1148.215534,1028.71933,1028.6488343068859,1028.5960657979344
1149.160224,1028.306885,1028.468803505822,1028.5290585851967
1150.104928,1028.103714,1028.2766139894136,1028.2776766209247
1151.049674,1027.463608,1027.8485876493191,1027.862012057487
1151.994378,1027.24472,1027.5306775871877,1027.4198581133937
1152.939061,1026.484909,1026.9800735812057,1027.1046413003005
1153.883852,1027.028809,1027.0057317625733,1026.9779718109567
1154.828578,1027.028809,1027.0178813340785,1026.9878967422965
1155.773324,1027.028809,1027.0236343563076,1027.0232937167775
1156.717873,1026.867142,1026.9412676633706,1026.9767631485904
1157.662446,1026.734543,1026.83240635194,1026.780053008323
1158.606994,1025.952072,1026.3689007911164,1026.425639049311
1159.551534,1025.611725,1025.9702440647645,1025.9817589772717
1160.496169,1025.458755,1025.700945723282,1025.5722330502028
1161.440682,1024.641266,1025.1430256675544,1025.3043539331672
1162.385081,1025.458755,1025.3092441867038,1025.193403864116
1163.329926,1024.833069,1025.0585778480054,1025.16356850978
1164.2749,1025.36911,1025.222084034669,1025.1393866102967
1165.219744,1025.078735,1025.1466133141764,1025.1397296267578
1166.164595,1025.36911,1025.2637702779741,1025.2702940870383
1167.10934,1025.679703,1025.4827438446046,1025.612923954021
1168.054181,1026.975861,1026.268829153235,1026.122178699943
1168.999091,1027.040939,1026.6753083435676,1026.6351617865846
1169.943879,1026.983261,1026.837448435319,1026.9847203910474
1170.888639,1027.452469,1027.161270665484,1027.1076513916437
1171.833408,1026.983261,1027.0675595992577,1027.0592556909153
1172.77768,1026.976318,1027.0195225893365,1026.9460769542993
1173.722199,1026.4711,1026.7307709852507,1026.8529599482633
1174.666957,1026.976318,1026.8600476332022,1026.8143460081526
1175.61156,1026.824646,1026.8414413883859,1026.81983566874
1176.556346,1026.824646,1026.8326310249931,1026.8280996060666
1177.501061,1026.713715,1026.7700395527586,1026.79039787726
1178.445804,1026.535187,1026.6463773627283,1026.693880384053
1179.390186,1026.713715,1026.6818453758056,1026.6008499523819
1180.334397,1026.620255,1026.6494107694252,1026.6338400662055
1181.278644,1026.911163,1026.7872031141585,1026.8919254896155
1182.222879,1027.967758,1027.4087539436746,1027.356744572593
1183.167,1028.344116,1027.9012067706012,1027.874268969748
1184.111206,1028.497238,1028.214983378674,1028.2391545581306
1185.055452,1028.497238,1028.3635617709572,1028.3174595843088
1185.999641,1027.674713,1028.0008782433465,1028.1123158590087
1186.943924,1027.606506,1027.7932158021442,1027.7333767969897
1187.888217,1027.002182,1027.3767575719012,1027.3130890271211
1188.832367,1026.466293,1026.8974211813334,1026.942504590167
1189.776499,1026.361542,1026.6153055534298,1026.6607367065803
1190.720713,1026.361542,1026.4817191567597,1026.4759632409173
1191.665372,1026.361542,1026.4184637975727,1026.3777740820165
1192.609968,1026.394501,1026.4058637054798,1026.3290983751908
1193.554487,1025.810394,1026.0923749319638,1026.264765373287
1194.498909,1026.394501,1026.2514552564526,1026.131353278044
1195.443324,1025.434494,1025.8213145207449,1025.9673335770178
1196.387641,1026.569901,1026.2154568157018,1025.9710817420894
1197.33211,1026.633682,1026.435637585087,1026.4865483606025
1198.276907,1028.588715,1027.5692132359018,1027.8833298277348
1199.221565,1033.415451,1030.6471370483146,1030.3926057188282
1200.166169,1037.290955,1034.1450296845235,1034.0046000037926
1201.110753,1042.105637,1038.3361340004094,1038.4793181440552
1202.055337,1047.585449,1043.2057461130903,1043.4114603131068
1202.999867,1053.086929,1048.4080182811388,1048.2452701713537
1203.944229,1056.040192,1052.4262157799683,1052.2300816537888
1204.88825,1056.040192,1054.328898481265,1054.455607138143
1205.832141,1053.457642,1053.8701960849792,1054.1185508855117
1206.776267,1048.795319,1051.198340614655,1050.9688636462238
1207.720695,1040.68634,1045.663913479898,1045.6311941152644
1208.665085,1033.933182,1039.4879005536354,1039.4767652638088
1209.609402,1028.855667,1033.8902288767713,1034.026379724593
1210.553617,1026.937943,1030.2299887168197,1030.2537143187167
1211.497589,1026.759109,1028.402652078592,1028.2613837704582
1212.441381,1026.759109,1027.537378081479,1027.5042604329215
1213.385079,1026.759109,1027.1276565915152,1027.3068438214393
1214.328739,1027.663345,1027.409679858888,1027.2533321465778
1215.272508,1026.796646,1027.0869196584597,1027.2357437088385
1216.216207,1027.663345,1027.3903902500892,1027.2772014954608
1217.159905,1027.38739,1027.3887786058115,1027.3801186423464
1218.103613,1027.621002,1027.511024434647,1027.5156196186379
1219.047354,1027.621002,1027.5689098481685,1027.6783153293802
1219.99109,1028.284454,1027.9456161730518,1027.8902096263878
1220.934786,1028.481293,1028.2276571210714,1028.1435741412217
1221.878457,1028.41301,1028.325218070628,1028.3632197492018
1222.822216,1028.41301,1028.3714147872147,1028.4419593150808
1223.765973,1028.319092,1028.3438675946372,1028.3157891732092
1224.709728,1027.785873,1028.0501008825333,1028.008597237195
1225.653569,1027.197189,1027.6010328988796,1027.6166819134112
1226.597285,1026.931076,1027.2482875525093,1027.2575871829868
1227.541038,1026.822968,1027.0243796329341,1027.020604985305
1228.484659,1026.822968,1026.9183555449238,1026.9377469453868
1229.428284,1027.051697,1026.988589641472,1026.9794950048197
1230.37194,1027.228851,1027.1150995238934,1027.0755824494609
1231.315545,1027.118149,1027.1167129529924,1027.1521063303974
1232.259126,1027.175827,1027.1478114384256,1027.164158636807
1233.202802,1027.118149,1027.1322025833365,1027.1067757730727
1234.146416,1026.883011,1027.0010313482976,1027.0070515440293
1235.089986,1026.883011,1026.9389196079244,1026.9116291096195
1236.033731,1026.688843,1026.807258273699,1026.872785325134
1236.977433,1027.124634,1026.974351254898,1026.9245820930016
1237.921056,1027.142944,1027.0631127350903,1027.0535080664536
1238.864623,1027.267303,1027.1706318590154,1027.1917045892876
1239.808106,1027.267303,1027.2215439351914,1027.2553386475997
1240.751496,1027.267303,1027.2456516418574,1027.208223689115
1241.69494,1027.044601,1027.139777921894,1027.0965038977079
1242.638386,1026.812057,1026.9672144147282,1027.0191326108113
1243.581821,1027.044601,1027.007933308579,1027.0562780625048
1244.525725,1027.53891,1027.287499811377,1027.2137200597576
1245.46952,1027.53891,1027.4198791553222,1027.4218786262593
1246.413313,1027.743149,1027.5900833339751,1027.581103991256
1247.357135,1027.521667,1027.554031380009,1027.6181137137207
1248.301047,1027.521439,1027.5368959179686,1027.5235734507849
1249.244772,1027.284241,1027.4039092532423,1027.3553787990427
1250.188441,1027.026215,1027.2050753062913,1027.2037361558962
1251.132114,1027.026215,1027.1109241573233,1027.1325515838475
1252.07583,1027.026215,1027.0663420374797,1027.1352046799334
1253.019469,1027.405777,1027.245040908929,1027.142211615256
1253.963288,1026.890411,1027.0583182346095,1027.0771956506476
1254.907103,1026.702271,1026.8708649710786,1026.9119934984892
1255.850837,1026.548233,1026.7009965359928,1026.6760816270964
1256.794593,1026.156921,1026.4145177976106,1026.427946929747
1257.738445,1026.156921,1026.278865396262,1026.2306358414003
1258.6824,1025.874863,1026.066172649376,1026.1463619068604
1259.626063,1026.418381,1026.2515803057838,1026.2200757545436
1260.569744,1026.707687,1026.4916890660134,1026.4352835174534
1261.513408,1026.806717,1026.657570142115,1026.68943866044
1262.457011,1026.926727,1026.7992930166572,1026.8519618647201
1263.400746,1026.926727,1026.8664011321364,1026.8800390692104
1264.344469,1027.092056,1026.9851968141736,1026.8678894393945
1265.288225,1026.861801,1026.9202390616579,1026.9418900000385
1266.23196,1027.142639,1027.0372969162572,1027.0896269172213
1267.175759,1027.044296,1027.0409899913968,1027.1350802232987
1268.119397,1027.044296,1027.0427387233058,1026.9649129846769
1269.063059,1027.044296,1027.0435667766687,1026.837580423268
1270.006625,1027.508316,1027.2882415752308,1027.4475834119683
1270.950335,1031.164703,1029.329118791716,1029.5728872468226
1271.893971,1037.676468,1033.723884702294,1033.4934306748542
1272.837156,1043.286285,1038.7583150960877,1038.6050390452504
1273.780363,1047.781677,1043.5089345060642,1043.5453246132563
1274.723525,1048.887634,1046.3406992065713,1046.7886120890214
1275.666576,1048.887634,1047.6815864355758,1047.3519569095713
1276.609586,1043.56636,1045.515011850918,1045.2076219824455
1277.552574,1036.392822,1040.712329290091,1041.209277364031
1278.495608,1033.152466,1036.732185695282,1036.6306387146076
1279.438619,1029.267273,1032.802064226536,1032.6028890186053
1280.381583,1026.71875,1029.5992994873645,1029.7395640498914
1281.324637,1026.71875,1028.0827376291381,1028.0855138637996
1282.267417,1026.72081,1027.3657131654224,1027.3261314060264
1283.210288,1026.801147,1027.0684786212355,1027.0682544187441
1284.153322,1026.95015,1027.0062044074857,1027.022762928079
1285.096888,1026.95015,1026.9767165415276,1027.04122844895
1286.040283,1027.488937,1027.246368274362,1027.0704687913224
1286.983576,1026.626968,1026.920256400898,1027.1054545227194
1287.927054,1027.577972,1027.2665491142566,1027.1636446835907
1288.870515,1027.19162,1027.2271161699564,1027.2594605524323
1289.813935,1027.522049,1027.3824175212803,1027.3732981592884
1290.757371,1027.46521,1027.426006377047,1027.4454613885173
1291.700838,1027.46521,1027.4466464182249,1027.4178276111481
1292.644162,1027.177658,1027.3050043888336,1027.294250433232
1293.587549,1026.918106,1027.1013007680406,1027.15849991179
1294.530844,1027.177658,1027.1414775351222,1027.1221938421297
1295.474106,1027.435989,1027.2965572708504,1027.2434682735307
1296.417428,1027.563095,1027.4368930773255,1027.4867465659568
1297.360658,1028.065796,1027.76800005369,1027.7540197653623
1298.303896,1028.065796,1027.9247846608157,1027.9527048389002
1299.24719,1028.232498,1028.0868148548568,1028.0410078082812
1300.190401,1027.918701,1027.9983057698455,1028.0259041979816
1301.133693,1027.918701,1027.9563952602184,1027.9374189052412
1302.076902,1027.649231,1027.794710448041,1027.8144760033713
1303.020132,1027.630844,1027.7084455569523,1027.7077451188165
1303.963378,1027.649231,1027.6773021794495,1027.6747971563314
1304.906527,1027.84317,1027.7646128752856,1027.7501661406857
1305.849673,1028.038177,1027.9086562060484,1027.9099984249326
1306.792884,1028.202591,1028.063432103696,1028.0734032839375
1307.736065,1028.202591,1028.1367210406179,1028.157842779145
1308.67917,1028.202591,1028.1714245594267,1028.151700993926
1309.62235,1028.147659,1028.158936643216,1028.1382209002372
1310.565442,1028.351135,1028.2600939119473,1028.2375920197535
1311.50863,1028.522491,1028.3982258293313,1028.5046543340568
1312.451767,1029.393921,1028.922442882659,1028.863649917057
1313.394943,1029.393921,1029.1706682920326,1029.135757689507
1314.338028,1029.165573,1029.1679616674407,1029.1419716198275
1315.281161,1028.253937,1028.6867265459903,1028.8081254134943
1316.22429,1027.872314,1028.2579519936573,1028.2045010563938
1317.167384,1026.872635,1027.5286294560744,1027.505098211766
1318.110445,1026.462784,1026.9674712477852,1026.9019447138778
1319.053319,1025.87059,1026.3899894821097,1026.5245339739652
1319.995868,1026.462784,1026.428306465044,1026.3986006611929
1320.938364,1026.592484,1026.5147670810122,1026.454594492955
1321.880808,1026.608047,1026.5638696439307,1026.5765594116615
1322.823338,1026.73996,1026.6565942338354,1026.6664029265203
1323.765872,1026.608047,1026.6310271368936,1026.6898189479825
1324.708458,1026.868896,1026.7562614302858,1026.6785617404776
1325.651109,1026.577682,1026.662218461873,1026.691226386154
1326.593816,1026.901474,1026.7881905947945,1026.7636915322717
