Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Velocity (m/s)_kalman,Velocity (m/s)_kalman_lowpass
133.9291453,51.81563022,4.694225869,2.58417511,0.2360368222,37.14857927,32.00483309,32.00483309,0.16388321978339404,0.13120690444092073
134.929145,51.81563422,4.694227378,2.58417511,0.2360368222,25.61078809,32.00483309,32.00483309,0.20441674966750645,0.20713799110741057
135.9291441,51.81564308,4.694231965,2.58417511,0.385440439,22.41240687,32.00483309,32.00483309,0.3061099274851364,0.3023813930362926
136.9291434,51.81564864,4.69424419,2.58417511,0.385440439,70.36161038,32.00483309,32.00483309,0.35067520975721006,0.35772117174853835
137.9291421,51.81565346,4.694247617,2.58417511,0.2847896516,63.47783837,32.00483309,32.00483309,0.3136628617974485,0.3326034501883716
138.9291412,51.81565393,4.694250046,2.58417511,0.2412407696,83.61424691,32.00483309,32.00483309,0.2729785031647145,0.23922706343509548
139.9291412,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.11962812362457845,0.13130158092814875
140.9291401,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.05242496312356974,0.057450228040028285
141.9291397,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.022974336428887812,0.025413855260594344
142.9291388,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.010068106926534372,0.0106445162661176
143.9291379,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.0044121743144960365,-0.004758591076368783
144.9291368,51.81565393,4.694250046,2.58417511,0.0,83.61424691,32.00483309,32.00483309,0.0019335593397595717,-0.007235908257364033
145.9291359,51.81564621,4.694263563,2.58417511,0.01819139346,104.7341481,32.00483309,32.00483309,0.011066677899178645,0.032849874340450336
146.9291356,51.8156327,4.694281533,2.58417511,0.2138677686,100.1897978,32.00483309,32.00483309,0.12499368635047707,0.12398959831864069
147.9291347,51.81562162,4.694291499,2.58417511,0.3106137216,91.18734893,32.00483309,32.00483309,0.229268940728255,0.23475244176375673
148.9291346,51.81561505,4.694299967,2.58417511,0.4576742947,91.04601866,32.00483309,32.00483309,0.35757958539828427,0.3129053918131471
149.929134,51.81561571,4.694297631,2.58417511,0.2407065481,74.02781004,32.00483309,32.00483309,0.291924142128119,0.3238578675246569
150.9291326,51.81561038,4.694290299,2.58417511,0.2276252657,68.80201181,32.00483309,32.00483309,0.2558031399713225,0.2736252006269319
151.9291321,51.81560789,4.694289699,2.58417511,0.1521552503,71.84430101,32.00483309,32.00483309,0.19757715135430087,0.19891385912955636
152.9291317,51.8156023,4.694290007,2.58417511,0.1740893573,75.64832023,32.00483309,32.00483309,0.1843824781560774,0.13691851817451406
153.9291302,51.81560205,4.694291937,2.58417511,0.0107757505,83.72887115,32.00483309,32.00483309,0.0868559064015792,0.10208920903005267
154.92913,51.81559862,4.694283498,2.58417511,0.04832173139,83.45963192,34.58058765,34.58058765,0.06520866936641403,0.08691231885213754
155.9291295,51.81559463,4.694282603,2.58417511,0.04832173139,72.16297032,34.21268401,34.21268401,0.05572214087368974,0.08072323320002671
156.9291285,51.8155936,4.69429089,2.58417511,0.2066756487,75.54549173,32.00483309,32.00483309,0.14052287590617038,0.08525140210423776
157.9291273,51.81559123,4.69429293,2.58417511,0.06879995018,79.45741428,32.00483309,32.00483309,0.10023128607784329,0.11102011841404473
158.9291264,51.81558888,4.694297205,2.58417511,0.2052256167,82.00857189,32.00483309,32.00483309,0.15921366111034804,0.16002635990989517
159.9291265,51.81558705,4.69430699,2.58417511,0.2052256167,96.25545858,32.00483309,32.00483309,0.18506167027685075,0.216397735772233
160.9291259,51.81558413,4.694318626,2.58417511,0.3252222538,74.2037762,32.00483309,32.00483309,0.2637992940478571,0.2591112613382737
161.9291248,51.81558682,4.694326481,2.58417511,0.3770494759,71.76957874,32.00483309,32.00483309,0.32741953582493954,0.2847163302961418
162.9291238,51.81558967,4.694330269,2.58417511,0.2575163245,70.06235247,32.00483309,32.00483309,0.28815020193822855,0.31255955371993815
163.9291235,51.81559367,4.694327551,2.58417511,0.4279854894,80.8020463,32.00483309,32.00483309,0.36670508502214527,0.36206250197532636
164.9291222,51.81558982,4.69432548,2.58417511,0.4279854894,92.24139055,32.00483309,32.00483309,0.4011304084667784,0.4254504738898005
165.9291217,51.81559635,4.69432801,2.58417511,0.5299166441,78.85674012,32.00483309,32.00483309,0.4734782962468913,0.4693424737120597
166.9291215,51.81559849,4.694332412,2.58417511,0.5299166441,81.46626853,32.00483309,32.00483309,0.5051835109909042,0.4678175249877139
167.9291205,51.81559683,4.694333294,2.58417511,0.3499886394,73.4287478,32.00483309,32.00483309,0.4180001167229191,0.4310266973174183
168.9291195,51.8155906,4.694330895,2.58417511,0.3499886394,57.24802966,32.00483309,32.00483309,0.3797934969833138,0.39481746111309085
169.9291193,51.81556201,4.69430552,2.58417511,0.3499886394,41.4658633,32.00483309,32.00483309,0.3630501044578999,0.38083557714082067
170.9291182,51.81556425,4.694296434,2.58417511,0.4001798034,33.14754325,32.00483309,32.00483309,0.38390835283493446,0.3724324906019496
171.9291172,51.81556622,4.694288476,2.58417511,0.4001798034,30.41914905,32.00483309,32.00483309,0.39304912064819497,0.3348821484207872
172.9291167,51.81556875,4.694288399,2.58417511,0.05222290382,26.75778005,32.00483309,32.00483309,0.20158411845123225,0.2569386140212299
173.9291157,51.81556815,4.694279384,2.58417511,0.1036795229,26.54037512,32.00483309,32.00483309,0.14658452428266144,0.16583868029281465
174.9291155,51.81556412,4.694274267,2.58417511,0.1075949594,27.21765497,32.00483309,32.00483309,0.12468146415983093,0.0994522170394333
175.9291148,51.81556488,4.694263709,2.58417511,0.0655586943,27.04836874,32.00483309,32.00483309,0.09146822908126886,0.06903686268590939
176.9291136,51.81556488,4.694263709,2.58417511,0.0,27.04836874,32.00483309,32.00483309,0.0400843747379361,0.054511801327955675
177.929113,51.81556488,4.694263709,2.58417511,0.0,27.04836874,32.00483309,32.00483309,0.017566286286178096,0.03348140832384652
178.929112,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.007698122171179383,0.006676418987312397
179.9291116,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.0033735693473829313,-0.008644233848011131
180.9291114,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.0014784086155725544,-0.0044729872451859
181.9291106,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.0006478870921372113,0.006983364270340873
182.9291098,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.00028392535036428243,0.008908844105880455
183.9291086,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,0.00012442539071670219,-2.9480776948720803e-05
184.9291079,51.81556488,4.694263709,2.58417511,0.0,27.04836874,16.00241655,16.00241655,5.4527282735200176e-05,-0.006026348980585294
185.929107,51.81555351,4.694268873,2.58417511,0.02635707892,105.4841711,16.00241655,16.00241655,0.01483043905021619,0.0021312146663604115
186.9291061,51.81555308,4.694268688,2.58417511,0.001009925734,105.1178749,16.00241655,16.00241655,0.007066527467904434,0.021491550014621236
187.9291055,51.81554907,4.694253737,2.58417511,0.05010678247,103.3139332,16.00241655,16.00241655,0.031245132607028457,0.041547164296683495
188.9291048,51.81554271,4.694246928,2.58417511,0.1028679386,101.896184,16.00241655,16.00241655,0.0714804784385294,0.05635668092035803
189.9291048,51.81553683,4.694235638,2.58417511,0.05717585236,85.63791585,16.00241655,16.00241655,0.06344460816616233,0.06534722054729583
190.929104,51.81553713,4.694225128,2.58417511,0.08186096698,77.67001524,16.00241655,16.00241655,0.07379031517670806,0.06547543109774837
191.9291033,51.81553813,4.694211455,2.58417511,0.001828913228,63.49101381,16.00241655,16.00241655,0.033364757218142735,0.05124256172560645
192.9291018,51.8155377,4.694201821,2.58417511,0.03147194162,58.43399639,16.00241655,16.00241655,0.032301435429091675,0.026965434507861315
193.9291018,51.81553771,4.694200667,2.58417511,0.004688652232,53.68710371,16.00241655,16.00241655,0.016789478500988476,0.014606804190725457
194.929101,51.8155347,4.694194206,2.58417511,0.06190625578,208.5587745,16.00241655,16.00241655,0.04213460582569435,0.04120595347900408
195.9290996,51.81553444,4.694190063,2.58417511,0.2054927945,23.93626134,16.00241655,16.00241655,0.13390388416033108,0.11452908180726226
196.9290993,51.8155366,4.694187982,2.58417511,0.2054927945,22.90228169,16.00241655,16.00241655,0.17412018854430691,0.2127192765554486
197.929098,51.81553999,4.694181897,2.58417511,0.4152683914,354.9373645,16.00241655,16.00241655,0.3095893482039106,0.2998134364093628
198.9290975,51.81554393,4.694190122,2.58417511,0.4152683914,38.69537806,16.00241655,16.00241655,0.36895637231459016,0.35022256461387474
199.9290972,51.81554703,4.694188773,2.58417511,0.3627527058,37.84665193,16.00241655,16.00241655,0.3654713557231227,0.3576403628124096
200.9290966,51.81554893,4.694178421,2.58417511,0.2447050065,32.29083945,16.00241655,16.00241655,0.2976287773611864,0.3260426146085494
201.9290956,51.81555406,4.694167337,2.58417511,0.2245693058,28.96929797,16.00241655,16.00241655,0.2565863598577386,0.26216357399394186
202.9290948,51.8155588,4.694158369,2.58417511,0.1780626923,22.78591405,18.85829551,18.85829551,0.21247433606969388,0.18121933570480775
203.9290946,51.8155588,4.694158369,2.58417511,0.0,22.78591405,18.85829551,18.85829551,0.09311321531812514,0.11258072880961088
204.9290938,51.81555918,4.694160236,2.58417511,0.1098829731,105.6328848,18.74770443,18.74770443,0.10253391583529455,0.08667159741237519
205.9290925,51.81556406,4.694153436,2.58417511,0.1083323434,104.1701179,19.3814601,19.3814601,0.10579128246820535,0.10948091416202632
206.9290925,51.81556503,4.6941538,2.58417511,0.1098829731,105.293725,19.4048776,19.4048776,0.10808986022933116,0.15367875288218558
207.9290907,51.81556125,4.694160326,2.58417511,0.3333984017,105.0060101,18.82132329,18.82132329,0.23466081711167636,0.1814287741259869
208.9290903,51.81555931,4.694158799,2.58417511,0.1623489559,110.4218788,18.84654885,18.84654885,0.19403838260435727,0.17693462196775747
209.9290899,51.81555698,4.694155068,2.58417511,0.02847982198,110.8849451,19.03102641,19.03102641,0.10103300740620641,0.15370296719601106
210.9290891,51.81555098,4.69415237,2.58417511,0.1598263979,111.2433457,18.58420091,18.58420091,0.13406120794766946,0.13166285609898665
211.9290882,51.81554881,4.694152994,2.583742523,0.1551534832,113.1687282,16.00241655,16.00241655,0.14591015711586505,0.11539040206453631
212.9290872,51.81554881,4.694153747,2.583520737,0.06040728092,114.5376279,16.00241655,16.00241655,0.09787744258302657,0.09969362366582393
213.9290872,51.8155462,4.6941561,2.58353289,0.06682216376,129.7414787,16.00241655,16.00241655,0.0804316043982492,0.08917692157937211
214.9290866,51.81554867,4.694155979,2.583458575,0.06682216376,180.7673085,16.00241655,16.00241655,0.07278626653131966,0.09820098797922096
215.9290856,51.81554553,4.694155407,2.583615938,0.2362968177,182.5378164,16.00241655,16.00241655,0.16464113709349354,0.12660005205387728
216.929085,51.81554351,4.694149754,2.583370749,0.1301532239,193.3890746,16.00241655,16.00241655,0.1452669573660746,0.14651229656724055
217.9290839,51.81555013,4.694153189,2.582748849,0.0621377416,196.8928114,18.53140317,18.53140317,0.09856768749133868,0.12844356487687097
218.9290829,51.81555181,4.694154759,2.583548399,0.07726664841,207.7663906,18.74757495,18.74757495,0.08660146161792966,0.08237754850192451
219.929083,51.81554761,4.69414298,2.583817181,0.1076083705,4.504919569,17.97318852,17.97318852,0.09840245477330559,0.059766613649410945
220.9290819,51.81555602,4.694146387,2.582893055,0.07209268212,7.51175411,18.936858,18.936858,0.08362248648006482,0.10178665507838923
221.9290808,51.81556372,4.694142724,2.584046904,0.1934046,4.246538635,19.71307981,19.71307981,0.14529448110066961,0.18729321917755729
222.9290801,51.81556769,4.694125609,2.584162289,0.3950417936,318.5176484,20.14207137,20.14207137,0.28559433883512486,0.24474627986576392
223.92908,51.815571,4.694118539,2.584173828,0.1973767132,327.3147681,20.59422495,20.59422495,0.23603656698466818,0.22355662129485582
224.9290788,51.81557274,4.694116557,2.584174982,0.03623913229,351.3496028,20.81556749,20.81556749,0.12379691409216896,0.148724286169207
225.9290782,51.81557023,4.694116779,2.584175097,0.08595582098,31.09731512,20.54108164,20.54108164,0.10253902776029972,0.09585330479325173
226.929077,51.81556366,4.69412,2.584175109,0.08595582098,65.2828388,19.77740219,19.77740219,0.09322312550197563,0.11152950445716217
227.9290768,51.8155623,4.694115772,2.58417511,0.2711589932,76.66377128,19.71843614,19.71843614,0.19318166632379452,0.1661595412173571
228.9290755,51.81556257,4.694111944,2.58417511,0.1854946315,74.64900208,19.84261101,19.84261101,0.18886334202471589,0.19001443951309716
229.9290751,51.8155649,4.694108688,2.58417511,0.09993204474,70.79121561,20.17045674,20.17045674,0.13890465285024214,0.150202790404171
230.929074,51.81556339,4.694102544,2.58417511,0.03977856413,71.44981661,20.21838511,20.21838511,0.08321886385195276,0.08321981692714513
231.9290733,51.8155594,4.694091075,2.58417511,0.02054909244,71.16136406,20.33768598,20.33768598,0.04801303951038545,0.051003818972102835
232.9290729,51.81555549,4.694091696,2.58417511,0.1125458553,78.98615171,19.99795742,19.99795742,0.08426546117014619,0.07366949232711206
233.929072,51.81555653,4.694094381,2.584140778,0.1174111292,78.82383227,19.94818007,19.94818007,0.10288561151156916,0.11326213028366607
234.9290717,51.81555894,4.694100882,2.584171677,0.1641520858,75.08695381,19.86751049,19.86751049,0.13730310949546382,0.12199838916277644
235.9290705,51.81555757,4.694108879,2.584174767,0.07692978531,75.58362468,19.43932654,19.43932654,0.10338735396739306,0.09847886091534543
236.9290702,51.81555712,4.694110876,2.584175076,0.003900921438,79.88178759,19.32805535,19.32805535,0.04749913562557024,0.091411974323763
237.9290693,51.81555542,4.694106635,2.584175106,0.2331047803,91.95862072,19.31889438,19.31889438,0.15176630585380188,0.14932575295697517
238.9290686,51.81555562,4.694106977,2.584120178,0.5397083163,97.15664057,19.32382701,19.32382701,0.3696994172739343,0.26911722679369926
239.9290677,51.81555522,4.694113876,2.584169617,0.2411244214,95.8800987,19.04469466,19.04469466,0.29747019704421485,0.39299610847572897
240.9290673,51.81555146,4.694116586,2.584057831,0.5397083163,129.301232,18.58706717,18.58706717,0.43355163605979036,0.45373560002526225
241.9290668,51.81555105,4.694114344,2.582807257,0.5319869518,140.8705479,18.62291989,18.62291989,0.4888493714426392,0.42497336942944175
242.9290661,51.81555185,4.694115831,2.582479639,0.1977860332,132.5376215,18.64971105,18.64971105,0.32533952403930405,0.3341219084442661
243.9290653,51.81555505,4.694115019,2.582759301,0.1300758421,127.2007303,18.99274831,18.99274831,0.21564678493276762,0.23270459797957543
244.9290645,51.81555653,4.694113528,2.583861868,0.1110634655,129.8948711,19.1861185,19.1861185,0.15689530250347222,0.15548541451923506
245.9290638,51.81555886,4.69410808,2.584143786,0.05410594121,127.2822691,19.59055419,19.59055419,0.09915160699309328,0.10436633428736561
246.9290625,51.81556134,4.694105264,2.584171977,0.05496587977,120.007257,19.92660916,19.92660916,0.07432951308588184,0.06496676476327207
247.9290624,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.032573627876577686,0.03158306243397314
248.9290618,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.014274830938496935,0.011830087986325934
249.9290605,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.0062556986005600015,0.009507838020764397
250.9290599,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.0027414520809147277,0.011985767170587495
251.9290595,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.0012013941194799424,0.002795787035348631
252.9290586,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.0005264902641812331,-0.014108394594620693
253.929058,51.81556134,4.694105264,2.584171977,0.0,120.007257,19.92660916,19.92660916,0.000230725283055002,-0.012166082430909725
254.929057,51.81556742,4.694110878,2.58417511,0.0046408372,292.2244254,20.37046684,20.37046684,0.002708181670409319,0.027982341912846383
255.9290568,51.81557383,4.694102554,2.58417511,0.1387231797,309.0830535,21.24983357,21.24983357,0.07911695133127447,0.08953455371783196
256.9290551,51.81557335,4.694097998,2.58417511,0.2103869319,309.1392796,21.33920612,21.33920612,0.15286012564164328,0.1306998376359675
257.9290544,51.8155747,4.694098034,2.58417511,0.1165554225,319.9947997,21.47180384,21.47180384,0.13246533288507695,0.1299516238024351
258.9290535,51.81557556,4.694101379,2.58417511,0.1045532003,328.7742976,21.4591093,21.4591093,0.11678521128069527,0.11371811371743315
259.9290537,51.81557765,4.694103022,2.58417511,0.1165554225,336.0941294,21.62775223,21.62775223,0.11665612349720965,0.12887836082178653
260.9290524,51.81558084,4.694105898,2.58417511,0.2016446441,6.30386333,21.89021906,21.89021906,0.16439988993381469,0.18634549184404753
261.9290524,51.81558037,4.694100963,2.58417511,0.3472658098,2.309434661,21.96229173,21.96229173,0.267127972502239,0.2407533629952991
262.9290515,51.81557608,4.694097095,2.58417511,0.259780705,350.8148263,21.63777652,21.63777652,0.2630005183225027,0.23395031605514513
263.9290506,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.11525544376008362,0.1565777408613702
264.9290494,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.050508711545749124,0.05931661077577577
265.9290484,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.022134572205735788,0.0019631532287857204
266.9290481,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.009700094730928949,-0.0019723240246541903
267.9290476,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.004250899313274882,0.01361995767425815
268.9290468,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.0018628833504052123,0.013874810988751879
269.9290459,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.0008163765174064807,-0.00138849270935886
270.9290456,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.0003577629367011971,-0.009826953870677611
271.9290442,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,0.0001567834401749889,-0.0020682271043760327
272.929044,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,6.870764014785122e-05,0.007584965175754544
273.9290431,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,3.01099389668814e-05,0.004533676575551531
274.9290422,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,1.3195161740941795e-05,-0.005129200251278116
275.9290414,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,5.782552185214461e-06,-0.005470311578668819
276.9290406,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,2.5341038201129268e-06,0.003880364852873752
277.9290406,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,1.1105273182887436e-06,0.0062197183905909285
278.9290391,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,4.866694548491823e-07,-0.005085347034987219
279.9290391,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,2.1327449976482127e-07,-0.008795903887870944
280.9290382,51.81557608,4.694097095,2.58417511,0.0,350.8148263,21.63777652,21.63777652,9.346387326492632e-08,0.022674197972865278
281.9290376,51.81558544,4.69412916,2.58417511,0.1912328303,104.7403772,22.06827781,22.06827781,0.10742837969226203,0.08438855954834973
282.929037,51.81558396,4.694136208,2.58417511,0.1482489705,109.6848877,21.58758614,21.58758614,0.1303600502163585,0.13325340333180194
283.929036,51.8155834,4.694143741,2.58417511,0.09220461547,107.4500225,21.15833415,21.15833415,0.10892557705651498,0.13033636661647685
284.9290352,51.81558463,4.694143871,2.58417511,0.1071297973,105.9052318,21.24733229,21.24733229,0.10791676684621848,0.0864108327174095
285.9290345,51.81558485,4.694144807,2.58417511,0.01119267289,102.4021712,21.21859124,21.21859124,0.053580339810671715,0.056973993797600674
286.9290334,51.81558768,4.694131167,2.58417511,0.1071297973,93.85142323,22.12147016,22.12147016,0.08366267062061804,0.08846476657801483
287.9290329,51.81559009,4.694123405,2.58417511,0.2564122379,76.75947589,22.63527769,22.63527769,0.18070771775034253,0.17235918941504028
288.9290324,51.81559215,4.69411571,2.58417511,0.2877471447,67.61562844,22.93843306,22.93843306,0.2408389608997184,0.25381841505140534
289.9290311,51.81559595,4.694116063,2.58417511,0.2877471447,51.80592959,23.35064096,23.35064096,0.26719044171516065,0.28100359257165364
290.9290305,51.81559982,4.694119159,2.58417511,0.3198465705,49.87625772,16.00241655,16.00241655,0.2967709297000998,0.2424902846619177
291.9290296,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.13005474443869564,0.16331874620906914
292.9290296,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.056994249969520336,0.07822290676744784
293.9290285,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.024976747627375888,0.01407874615772566
294.929028,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.010945629118292567,-0.01300914349072489
295.9290271,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.004796733289001138,-0.0010031786595906893
296.9290265,51.81559982,4.694119159,2.58417511,0.0,49.87625772,16.00241655,16.00241655,0.0021020856816132325,0.03258383754416366
297.9290257,51.81558722,4.694132665,2.58417511,0.07508190721,105.60762,22.00963164,22.00963164,0.04309975839511583,0.059364811899092526
298.9290247,51.81558481,4.694134981,2.58417511,0.1545342356,105.901885,21.71334319,21.71334319,0.10569999678239199,0.06525003986720031
299.9290241,51.81558423,4.694136014,2.58417511,0.02261347137,103.2115008,21.61738257,21.61738257,0.0590247089544237,0.0642564171405516
300.9290236,51.81557606,4.694135396,2.58417511,0.08093783259,100.9552503,21.03578039,21.03578039,0.0713347838799892,0.07715894383737568
301.9290229,51.81556963,4.694131626,2.58417511,0.1209863424,94.53477683,20.32194489,20.32194489,0.09922740274978614,0.09671210403459074
302.929022,51.81555878,4.694129139,2.58417511,0.04354965314,94.96065279,19.12852639,19.12852639,0.067949467179025,0.08888979716330372
303.9288112,51.81555787,4.694129449,2.58417511,0.003877806943,93.20467262,19.02656375,19.02656375,0.03195610762482502,0.040609770707121615
304.9284602,51.81555483,4.69411703,2.58417511,0.05816016719,92.05479661,18.91321279,18.91321279,0.046676689768967466,-0.002029771525047525
305.9281293,51.81555764,4.694106831,2.583938217,0.07699666172,87.30460495,19.51810479,19.51810479,0.06370945664563063,0.0347713326112915
306.927822,51.81555603,4.694100448,2.584151421,0.07699666172,85.38782847,19.62923279,19.62923279,0.07117377313197537,0.1702365819425483
307.9275354,51.81556012,4.694101182,2.584172741,0.4850541949,60.49633103,19.96273209,19.96273209,0.3036782342185498,0.32709240541519286
308.9272678,51.81556395,4.694108614,2.584174873,0.7306691408,55.46421648,20.07643276,20.07643276,0.5435477361307759,0.3895181578060159
309.9270164,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.23820042611368974,0.3099056886656083
310.9267808,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.10438723083392998,0.1524592455667883
311.9265611,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.04574590456851384,0.02761733179740331
312.926353,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.020047354145459034,-0.009783955472922832
313.9261574,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.008785407393825419,0.007864020682149921
314.9259745,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.003850053354445544,0.019504488678819498
315.9258026,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.0016872195184135979,0.005574456059641199
316.9256427,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.0007393948709902425,-0.00594823331536846
317.9254962,51.81556395,4.694108614,2.584174873,0.0,55.46421648,20.07643276,20.07643276,0.0003240270571079657,0.013571074907804128
318.9253509,51.81556135,4.694112517,2.58417511,0.1381981373,101.8333189,19.70253994,19.70253994,0.07777718504146144,0.0611253918104395
319.9252188,51.81555713,4.69409933,2.58417511,0.1585374624,99.52089689,19.77292452,19.77292452,0.12314566290334844,0.11643253600882401
320.9250957,51.81555442,4.694089346,2.58417511,0.2183347195,96.25526733,20.0388482,20.0388482,0.17661975626186088,0.168817401598821
321.9249821,51.81555093,4.694085197,2.583594894,0.1338359714,96.53348143,20.03282604,20.03282604,0.15258522761765983,0.2156345391222896
322.9248725,51.81554976,4.694080691,2.581627998,0.4059966803,96.98566044,20.22837265,20.22837265,0.2949434792453578,0.24275392688997538
323.9247682,51.81554603,4.694077281,2.580627934,0.1900379956,111.6498922,20.03907841,20.03907841,0.23601101551689022,0.22703795336816332
324.9246721,51.81554216,4.694076222,2.578189899,0.08438362926,112.5925198,19.6034477,19.6034477,0.15083171765559542,0.16588562917235888
325.9245814,51.81553894,4.694075713,2.575570302,0.03710626811,112.5083991,19.24375689,19.24375689,0.08694448606289414,0.09279599354105955
326.924497,51.81553697,4.694070879,2.57332737,0.02127976902,115.1566069,18.99669888,18.99669888,0.050056199386674514,0.050163734378010603
327.9244179,51.81553362,4.694069353,2.571317799,0.02105170861,113.0306422,18.62258065,18.62258065,0.033762426735787304,0.047537879018578304
328.9243425,51.81553319,4.694069988,2.56877538,0.1393934786,110.9570446,18.57572482,18.57572482,0.09310249092292866,0.056644088581375776
329.9242731,51.81553319,4.694069988,2.56877538,0.0,110.9570446,18.57572482,18.57572482,0.040800561819931504,0.049384612554522075
330.9242082,51.81553319,4.694069988,2.56877538,0.0,110.9570446,18.57572482,18.57572482,0.01788014292979657,0.030531921100063926
331.9241474,51.81553319,4.694069988,2.56877538,0.0,110.9570446,18.57572482,18.57572482,0.007835664435232795,0.025361342749107955
332.9240899,51.81553213,4.694072308,2.568294573,0.09563165158,105.436394,18.46491989,18.46491989,0.057156573571723525,0.042182392888578696
333.9240355,51.81553074,4.694078437,2.56797524,0.1183488294,105.4862338,18.3832355,18.3832355,0.0915323780940164,0.06101081683844083
334.9239838,51.81553009,4.69408072,2.568077202,0.00266106124,105.5810437,18.36022351,18.36022351,0.04160738395806238,0.062279725139584734
335.9239376,51.81552955,4.694080794,2.568094265,0.01287541911,105.2941211,18.30605343,18.30605343,0.025466707445830024,0.05514922881588793
336.9238923,51.81553321,4.694073485,2.567804147,0.1505996287,103.1282476,18.59239149,18.59239149,0.09576228289524952,0.06609840469799841
337.9238499,51.81553322,4.694071043,2.568774204,0.1136178449,102.1841789,18.58055841,18.58055841,0.10579295262001737,0.10201267361776747
338.9238108,51.81553731,4.694071074,2.568514154,0.1361038983,104.6476505,19.03604203,19.03604203,0.1228206488244318,0.1360864449880499
339.9237744,51.8155405,4.694078062,2.571080236,0.1547915787,104.027162,19.4389986,19.4389986,0.14078086974379264,0.13569873213728054
340.9237394,51.81554158,4.694080297,2.574042228,0.07428961992,102.0406493,19.58627214,19.58627214,0.10342826403322664,0.09869078405338522
341.9237071,51.81554305,4.694082864,2.575179568,0.001081236755,100.2754006,19.7699006,19.7699006,0.045933057282384664,0.05558823549676689
