"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.349325024E2,5.181569571E1,4.693794017E0,2.600268044E0,6.818329692E-1,3.041139269E2,3.200483309E1,3.200483309E1
6.359325119E2,5.181569664E1,4.693796675E0,2.585784403E0,4.920448065E-1,2.890994772E2,3.200483309E1,3.200483309E1
6.369325227E2,5.181569552E1,4.693789544E0,2.584336039E0,5.470314622E-1,2.739166224E2,3.200483309E1,3.200483309E1
6.379325341E2,5.181569192E1,4.693779766E0,2.584191203E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
6.389325449E2,5.181570583E1,4.693761831E0,2.925527377E0,1.362429619E0,3.391712662E2,3.200483309E1,3.200483309E1
6.399325553E2,5.181570760E1,4.693766820E0,2.618310337E0,5.470314622E-1,3.073973628E2,3.200483309E1,3.200483309E1
6.409325658E2,5.181570071E1,4.693756981E0,2.587588633E0,6.156297922E-1,3.059651267E2,3.200483309E1,3.200483309E1
6.419325752E2,5.181571045E1,4.693757302E0,2.584516462E0,6.156297922E-1,3.118576949E2,3.200483309E1,3.200483309E1
6.429325866E2,5.181572176E1,4.693760516E0,2.584209245E0,5.825266242E-1,3.115997869E2,3.200483309E1,3.200483309E1
6.439325972E2,5.181572582E1,4.693762347E0,2.584178523E0,5.243794918E-1,3.181766580E2,3.200483309E1,3.200483309E1
6.449326071E2,5.181572328E1,4.693760126E0,2.584175451E0,4.192273021E-1,3.209436496E2,3.200483309E1,3.200483309E1
6.459326177E2,5.181572032E1,4.693757285E0,2.584175144E0,4.857833385E-1,3.260846237E2,3.200483309E1,3.200483309E1
6.469326280E2,5.181573206E1,4.693756333E0,2.584175113E0,4.857833385E-1,3.234650823E2,3.200483309E1,3.200483309E1
6.479326392E2,5.181573368E1,4.693765624E0,2.584175110E0,5.399765372E-1,3.191852038E2,3.200483309E1,3.200483309E1
6.489326494E2,5.181573230E1,4.693763491E0,2.584175110E0,6.194853187E-1,3.294020739E2,3.200483309E1,3.200483309E1
6.499326606E2,5.181572850E1,4.693767954E0,2.584175110E0,6.194853187E-1,3.360686664E2,3.200483309E1,3.200483309E1
6.509326700E2,5.181573132E1,4.693765201E0,2.584175110E0,4.617300928E-1,3.464451444E2,3.200483309E1,3.200483309E1
6.519326807E2,5.181573013E1,4.693749721E0,2.584175110E0,4.617300928E-1,3.411857895E2,3.200483309E1,3.200483309E1
6.529326911E2,5.181573538E1,4.693741420E0,2.584175110E0,1.110333800E0,3.413002088E2,3.200483309E1,3.200483309E1
6.539327022E2,5.181574266E1,4.693740217E0,2.584175110E0,1.264692545E0,3.408051294E2,3.200483309E1,3.200483309E1
6.549327114E2,5.181574979E1,4.693739095E0,2.584175110E0,1.110333800E0,3.380984620E2,3.200483309E1,3.200483309E1
6.559327222E2,5.181574994E1,4.693739178E0,2.584175110E0,1.035553217E0,3.381115214E2,3.200483309E1,3.200483309E1
6.569327327E2,5.181574776E1,4.693741973E0,2.584175110E0,6.471723318E-1,3.385546367E2,3.200483309E1,3.200483309E1
6.579327432E2,5.181574667E1,4.693747970E0,2.584175110E0,6.570494175E-1,3.388766665E2,3.200483309E1,3.200483309E1
6.589327536E2,5.181574152E1,4.693756551E0,2.584175110E0,6.471723318E-1,3.387771369E2,3.200483309E1,3.200483309E1
6.599327641E2,5.181574102E1,4.693763882E0,2.584175110E0,5.621067882E-1,3.401441583E2,3.200483309E1,3.200483309E1
6.609327743E2,5.181572649E1,4.693784362E0,2.584175110E0,4.941747487E-1,3.403434632E2,3.200483309E1,3.200483309E1
6.619327849E2,5.181571408E1,4.693800575E0,2.584175110E0,4.941747487E-1,3.318056995E2,3.200483309E1,3.200483309E1
6.629327958E2,5.181569556E1,4.693821904E0,2.584175110E0,3.084506989E-1,3.146504772E2,3.200483309E1,3.200483309E1
6.639328060E2,5.181567969E1,4.693868865E0,2.584175110E0,3.084506989E-1,2.730147369E2,3.200483309E1,3.200483309E1
6.649328166E2,5.181566805E1,4.693852759E0,2.584175110E0,7.113100886E-1,2.810476404E2,3.200483309E1,3.200483309E1
6.659328269E2,5.181563262E1,4.693870125E0,2.584175110E0,7.113100886E-1,2.760726672E2,3.200483309E1,3.200483309E1
6.669328377E2,5.181561173E1,4.693868013E0,2.584175110E0,6.860183477E-1,2.731618319E2,3.200483309E1,3.200483309E1
6.679328488E2,5.181559879E1,4.693866452E0,2.584175110E0,6.188101768E-1,2.530349583E2,3.200483309E1,3.200483309E1
6.689328589E2,5.181558862E1,4.693854668E0,2.584175110E0,6.901044846E-1,2.392056284E2,3.200483309E1,3.200483309E1
6.699328694E2,5.181557702E1,4.693842303E0,2.584175110E0,7.896702290E-1,2.285832635E2,3.200483309E1,3.200483309E1
6.709328793E2,5.181556200E1,4.693825068E0,2.584175110E0,7.896702290E-1,2.186423330E2,3.200483309E1,3.200483309E1
6.719328892E2,5.181555024E1,4.693821741E0,2.584175110E0,7.896702290E-1,2.169279282E2,3.200483309E1,3.200483309E1
6.729328994E2,5.181554115E1,4.693819881E0,2.574417877E0,7.637212873E-1,2.237198683E2,3.200483309E1,3.200483309E1
6.739329107E2,5.181553381E1,4.693822712E0,2.556749802E0,7.637212873E-1,2.255208116E2,3.200483309E1,3.200483309E1
6.749329903E2,5.181552921E1,4.693825856E0,2.541493843E0,5.698125958E-1,2.241375070E2,3.200483309E1,3.200483309E1
6.759329314E2,5.181552444E1,4.693829419E0,2.531525941E0,5.698125958E-1,2.251251114E2,3.200483309E1,3.200483309E1
6.769329426E2,5.181551699E1,4.693820450E0,2.521764121E0,5.827491283E-1,2.251929625E2,3.200483309E1,3.200483309E1
6.779329529E2,5.181551018E1,4.693816018E0,2.507120260E0,5.827491283E-1,2.274146865E2,3.200483309E1,3.200483309E1
6.789329644E2,5.181550416E1,4.693810754E0,2.493141759E0,5.626031756E-1,2.286557455E2,3.200483309E1,3.200483309E1
6.799329742E2,5.181549969E1,4.693808017E0,2.480682050E0,3.463885486E-1,2.304179889E2,3.200483309E1,3.200483309E1
6.809329845E2,5.181549393E1,4.693807775E0,2.471230665E0,1.698951721E-1,2.354594335E2,3.200483309E1,3.200483309E1
6.819329939E2,5.181549283E1,4.693805122E0,2.459707753E0,1.835053600E-2,2.365814697E2,3.200483309E1,3.200483309E1
6.829330051E2,5.181549268E1,4.693805442E0,2.456543590E0,1.449396275E-2,2.360427317E2,3.200483309E1,3.200483309E1
6.839330162E2,5.181549227E1,4.693803424E0,2.455938783E0,1.110734791E-2,2.367260238E2,3.200483309E1,3.200483309E1
6.849330269E2,5.181549189E1,4.693802601E0,2.455129859E0,1.250507403E-2,2.366994407E2,3.200483309E1,3.200483309E1
6.859330366E2,5.181549172E1,4.693801991E0,2.454358887E0,3.482960910E-2,2.360869913E2,3.200483309E1,3.200483309E1
6.869330473E2,5.181549079E1,4.693798530E0,2.453962500E0,9.221518412E-3,2.365489033E2,3.200483309E1,3.200483309E1
6.879330571E2,5.181549007E1,4.693798063E0,2.452226847E0,4.695175681E-3,2.361697732E2,3.200483309E1,3.200483309E1
6.889330682E2,5.181548964E1,4.693797605E0,2.450724623E0,1.319910586E-2,2.364535539E2,3.200483309E1,3.200483309E1
6.899330786E2,5.181548941E1,4.693797069E0,2.449784758E0,7.225744426E-2,2.485098486E2,3.200483309E1,3.200483309E1
6.909330896E2,5.181548937E1,4.693794163E0,2.449268484E0,1.231397688E-1,2.533323447E2,3.200483309E1,3.200483309E1
6.919330989E2,5.181548875E1,4.693791444E0,2.449141326E0,4.775673896E-2,2.539775244E2,3.200483309E1,3.200483309E1
6.929331089E2,5.181548846E1,4.693789790E0,2.447995645E0,7.065907866E-2,2.537946119E2,3.200483309E1,3.200483309E1
6.939331208E2,5.181548834E1,4.693787842E0,2.447338627E0,2.846357226E-2,2.550819386E2,3.200483309E1,3.200483309E1
6.949331303E2,5.181548826E1,4.693787080E0,2.447049765E0,4.981160164E-3,2.553187549E2,1.600241655E1,1.600241655E1
6.959331414E2,5.181548906E1,4.693785695E0,2.446890417E0,2.903613495E-3,2.564140168E2,1.600241655E1,1.600241655E1
6.969331520E2,5.181548947E1,4.693784468E0,2.448337037E0,2.097550221E-2,2.569813050E2,1.600241655E1,1.600241655E1
6.979331627E2,5.181548956E1,4.693783773E0,2.449237009E0,1.457091607E-2,2.581754133E2,1.600241655E1,1.600241655E1
6.989331735E2,5.181548939E1,4.693781930E0,2.449488368E0,4.189152271E-3,2.585902243E2,1.600241655E1,1.600241655E1
6.999331833E2,5.181548941E1,4.693781328E0,2.449201080E0,1.242022309E-2,2.588343353E2,1.600241655E1,1.600241655E1
7.009331940E2,5.181548940E1,4.693780526E0,2.449216983E0,1.767761819E-2,2.591016416E2,1.600241655E1,1.600241655E1
7.019332047E2,5.181548941E1,4.693778747E0,2.449184241E0,1.603428088E-2,2.599370010E2,1.600241655E1,1.600241655E1
7.029332154E2,5.181548936E1,4.693777972E0,2.449198133E0,4.448937252E-3,2.600058220E2,1.600241655E1,1.600241655E1
7.039332254E2,5.181548940E1,4.693778373E0,2.449117125E0,8.729851805E-3,2.600990951E2,4.000604137E0,4.000604137E0
7.049332359E2,5.181548921E1,4.693777444E0,2.449177688E0,4.518317431E-2,2.602793028E2,4.000604137E0,4.000604137E0
7.059332458E2,5.181548901E1,4.693771738E0,2.448840422E0,4.476165865E-3,2.602191971E2,4.000604137E0,4.000604137E0
7.069332570E2,5.181548934E1,4.693772495E0,2.448442773E0,1.203491632E-2,2.603120330E2,4.000604137E0,4.000604137E0
7.079332674E2,5.181548991E1,4.693773095E0,2.449000390E0,6.167649105E-2,2.606668750E2,4.000604137E0,4.000604137E0
7.089332772E2,5.181549094E1,4.693774492E0,2.450110153E0,8.467872627E-3,2.629792766E2,4.000604137E0,4.000604137E0
7.099332868E2,5.181549096E1,4.693773463E0,2.452109404E0,3.520656377E-2,2.646982986E2,4.000604137E0,4.000604137E0
7.109332974E2,5.181549109E1,4.693773610E0,2.452340228E0,8.121106774E-2,2.673937371E2,4.000604137E0,4.000604137E0
7.119333085E2,5.181549071E1,4.693772517E0,2.452596770E0,4.784730077E-2,2.682280310E2,4.000604137E0,4.000604137E0
7.129333193E2,5.181549064E1,4.693772210E0,2.451935779E0,4.948252812E-3,2.690393756E2,4.000604137E0,4.000604137E0
7.139333291E2,5.181549060E1,4.693771208E0,2.451735784E0,2.379589528E-2,2.698310764E2,4.000604137E0,4.000604137E0
7.149333400E2,5.181548983E1,4.693768813E0,2.451640253E0,1.348773111E-2,2.708021927E2,4.000604137E0,4.000604137E0
7.159333508E2,5.181548843E1,4.693765149E0,2.450219644E0,3.539695963E-2,2.733596341E2,4.000604137E0,4.000604137E0
7.169333609E2,5.181548869E1,4.693764976E0,2.447512962E0,9.515173733E-3,2.721434506E2,4.000604137E0,4.000604137E0
7.179333724E2,5.181548829E1,4.693764787E0,2.447719512E0,1.603447460E-2,2.711436476E2,4.000604137E0,4.000604137E0
7.189333817E2,5.181548841E1,4.693764422E0,2.447002023E0,1.163585298E-2,2.706257553E2,4.000604137E0,4.000604137E0
7.199333923E2,5.181548871E1,4.693764042E0,2.447150001E0,4.371042922E-2,2.559733056E2,4.000604137E0,4.000604137E0
7.209334033E2,5.181548396E1,4.693767320E0,2.447710682E0,1.892489791E-1,2.532796156E2,4.000604137E0,4.000604137E0
7.219333420E2,5.181547893E1,4.693760511E0,2.439060085E0,1.655681133E-1,2.460701597E2,4.000604137E0,4.000604137E0
7.229332049E2,5.181546801E1,4.693755553E0,2.428956210E0,1.892489791E-1,2.431968631E2,4.000604137E0,4.000604137E0
7.239330812E2,5.181546683E1,4.693751568E0,2.407885474E0,1.041937917E-1,2.434707263E2,6.000906205E0,6.000906205E0
7.249329673E2,5.181546691E1,4.693750698E0,2.403605167E0,6.743391603E-2,2.441750281E2,6.000906205E0,6.000906205E0
7.259328597E2,5.181546675E1,4.693749489E0,2.403331632E0,6.559516490E-2,2.456993078E2,6.000906205E0,6.000906205E0
7.269327624E2,5.181546750E1,4.693749220E0,2.403009021E0,3.067332320E-2,2.474684634E2,6.000906205E0,6.000906205E0
7.279326707E2,5.181546789E1,4.693756137E0,2.404353484E0,4.502722248E-2,2.467335077E2,6.000906205E0,6.000906205E0
7.289325851E2,5.181546986E1,4.693755564E0,2.405205475E0,8.648197353E-2,2.461800438E2,6.000906205E0,6.000906205E0
7.299325043E2,5.181547479E1,4.693760226E0,2.408912729E0,1.083423868E-1,2.468007987E2,6.000906205E0,6.000906205E0
7.309324291E2,5.181547487E1,4.693758549E0,2.418340309E0,7.565360516E-2,2.508688321E2,6.000906205E0,6.000906205E0
7.319323590E2,5.181547418E1,4.693757914E0,2.419427262E0,3.003951907E-2,2.526963448E2,6.000906205E0,6.000906205E0
7.329312943E2,5.181547436E1,4.693758007E0,2.418269096E0,2.375506610E-2,2.514466387E2,6.000906205E0,6.000906205E0
7.339312358E2,5.181547554E1,4.693756464E0,2.418472570E0,2.698549069E-2,2.535545990E2,6.000906205E0,6.000906205E0
7.349311794E2,5.181547556E1,4.693755833E0,2.420659284E0,1.507772971E-2,2.547160317E2,6.000906205E0,6.000906205E0
7.359311280E2,5.181547617E1,4.693756680E0,2.420929454E0,3.528529406E-2,2.549128231E2,6.000906205E0,6.000906205E0
7.369310818E2,5.181547505E1,4.693757195E0,2.422061970E0,7.134381682E-2,2.576932566E2,6.000906205E0,6.000906205E0
7.379310375E2,5.181547426E1,4.693756172E0,2.420115285E0,4.202723131E-2,2.636046760E2,6.000906205E0,6.000906205E0
7.389309970E2,5.181547391E1,4.693754362E0,2.418478661E0,1.953463815E-2,2.648462405E2,6.000906205E0,6.000906205E0
7.399309587E2,5.181547379E1,4.693753680E0,2.417679852E0,4.225527868E-2,2.647547979E2,6.000906205E0,6.000906205E0
7.409309258E2,5.181547458E1,4.693745772E0,2.417380244E0,3.035219386E-2,2.652958582E2,6.000906205E0,6.000906205E0
7.419308939E2,5.181547442E1,4.693746584E0,2.418785372E0,1.391420066E-1,2.628476998E2,6.000906205E0,6.000906205E0
7.429308647E2,5.181547623E1,4.693744271E0,2.418644361E0,9.674178064E-2,2.610781617E2,6.000906205E0,6.000906205E0
7.439308391E2,5.181547611E1,4.693742847E0,2.421939891E0,3.435911611E-2,2.606952886E2,6.000906205E0,6.000906205E0
7.449308150E2,5.181547539E1,4.693741920E0,2.422049717E0,2.647901513E-2,2.598966483E2,6.000906205E0,6.000906205E0
7.459307934E2,5.181547535E1,4.693741077E0,2.420745774E0,3.420390934E-2,2.596661430E2,6.000906205E0,6.000906205E0
7.469307730E2,5.181547557E1,4.693740526E0,2.420536415E0,7.697187364E-2,2.613215896E2,6.000906205E0,6.000906205E0
7.479307557E2,5.181547474E1,4.693739587E0,2.420924033E0,4.544709623E-2,2.599216468E2,6.000906205E0,6.000906205E0
7.489307389E2,5.181547393E1,4.693742640E0,2.419441875E0,1.257966608E-1,2.634933439E2,6.000906205E0,6.000906205E0
7.499307241E2,5.181547701E1,4.693745622E0,2.417807072E0,1.833411157E-1,2.635492695E2,6.000906205E0,6.000906205E0
7.509307116E2,5.181547864E1,4.693745711E0,2.423304984E0,5.541444570E-2,2.604946450E2,6.000906205E0,6.000906205E0
7.519307002E2,5.181547956E1,4.693747865E0,2.426831383E0,2.493641526E-2,2.590160730E2,6.000906205E0,6.000906205E0
7.529306902E2,5.181547983E1,4.693748855E0,2.428890337E0,1.815123297E-2,2.602239782E2,6.000906205E0,6.000906205E0
7.539306809E2,5.181548426E1,4.693753470E0,2.429590618E0,4.831917584E-2,2.610083572E2,6.000906205E0,6.000906205E0
7.549306741E2,5.181548236E1,4.693745048E0,2.437787095E0,4.410188645E-2,2.590665071E2,6.000906205E0,6.000906205E0
7.559306676E2,5.181548213E1,4.693742156E0,2.435128883E0,2.544294111E-3,2.580327989E2,6.000906205E0,6.000906205E0
7.569306613E2,5.181548247E1,4.693743235E0,2.434440775E0,4.260849208E-2,2.582424584E2,6.000906205E0,6.000906205E0
7.579306575E2,5.181548214E1,4.693745049E0,2.434996812E0,2.436850406E-2,2.576112396E2,6.000906205E0,6.000906205E0
7.589306540E2,5.181548217E1,4.693744542E0,2.434441301E0,5.474580452E-3,2.576020872E2,6.000906205E0,6.000906205E0
7.599306520E2,5.181548223E1,4.693745004E0,2.434430382E0,1.553591224E-3,2.569095606E2,6.000906205E0,6.000906205E0
7.609306496E2,5.181548239E1,4.693745419E0,2.434542587E0,1.161947032E-3,2.573315024E2,6.000906205E0,6.000906205E0
7.619306482E2,5.181548226E1,4.693744704E0,2.434859364E0,2.108517475E-2,2.565131365E2,6.000906205E0,6.000906205E0
7.629306477E2,5.181548102E1,4.693745828E0,2.434643850E0,1.679166220E-2,2.558979823E2,6.000906205E0,6.000906205E0
7.639306487E2,5.181548082E1,4.693745698E0,2.432352935E0,2.525106072E-3,2.550020527E2,6.000906205E0,6.000906205E0
7.649306489E2,5.181548116E1,4.693745309E0,2.431753055E0,1.169612724E-2,2.565657562E2,6.000906205E0,6.000906205E0
7.659306504E2,5.181548054E1,4.693745237E0,2.432314481E0,3.666807897E-3,2.555265293E2,6.000906205E0,6.000906205E0
7.669306524E2,5.181548061E1,4.693745254E0,2.431227359E0,3.776513273E-3,2.560320179E2,6.000906205E0,6.000906205E0
7.679306562E2,5.181548036E1,4.693745117E0,2.431259409E0,6.630081218E-3,2.559266418E2,6.000906205E0,6.000906205E0
7.689306586E2,5.181548039E1,4.693744906E0,2.430785395E0,3.783795517E-3,2.557489749E2,6.000906205E0,6.000906205E0
7.699306623E2,5.181548144E1,4.693745635E0,2.430810092E0,1.019383501E-2,2.557022291E2,6.000906205E0,6.000906205E0
7.709306663E2,5.181548170E1,4.693746235E0,2.432731735E0,3.830770496E-3,2.559252484E2,6.000906205E0,6.000906205E0
7.719306709E2,5.181548179E1,4.693747073E0,2.433394252E0,7.931868546E-3,2.555182238E2,6.000906205E0,6.000906205E0
7.729306763E2,5.181548170E1,4.693747494E0,2.433635598E0,2.418856137E-2,2.563339669E2,6.000906205E0,6.000906205E0
7.739306805E2,5.181548100E1,4.693747315E0,2.433491505E0,3.447613213E-3,2.554644839E2,6.000906205E0,6.000906205E0
7.749306860E2,5.181548084E1,4.693747464E0,2.432189635E0,5.914777052E-3,2.550606831E2,6.000906205E0,6.000906205E0
7.759306922E2,5.181548091E1,4.693747471E0,2.431771057E0,1.030638069E-2,2.573468567E2,6.000906205E0,6.000906205E0
7.769306988E2,5.181548091E1,4.693747471E0,2.431771057E0,0.000000000E0,2.573468567E2,6.000906205E0,6.000906205E0
7.779307046E2,5.181548091E1,4.693747471E0,2.431771057E0,0.000000000E0,2.573468567E2,6.000906205E0,6.000906205E0
7.789307112E2,5.181548091E1,4.693747471E0,2.431771057E0,0.000000000E0,2.573468567E2,6.000906205E0,6.000906205E0
7.799307177E2,5.181547970E1,4.693749131E0,2.431858054E0,1.752209850E-3,2.235031737E2,6.000906205E0,6.000906205E0
7.809307253E2,5.181548027E1,4.693751305E0,2.429647063E0,1.068434794E-3,2.235439226E2,6.000906205E0,6.000906205E0
7.819307331E2,5.181548033E1,4.693751418E0,2.430469665E0,6.386053283E-4,2.189229991E2,6.000906205E0,6.000906205E0
7.829307402E2,5.181548241E1,4.693753470E0,2.430665222E0,1.131754741E-1,2.209372219E2,6.000906205E0,6.000906205E0
7.839307470E2,5.181548164E1,4.693752365E0,2.434492227E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.849307554E2,5.181548106E1,4.693751419E0,2.855193057E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.859307630E2,5.181548145E1,4.693752197E0,3.196094901E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
7.869307714E2,5.181548201E1,4.693753755E0,3.470194703E0,3.468327522E-1,2.141150787E2,8.001208274E0,8.001208274E0
7.879307799E2,5.181548054E1,4.693752645E0,2.537724197E0,4.526936412E-1,2.111250541E2,8.001208274E0,8.001208274E0
7.889307892E2,5.181547703E1,4.693752701E0,2.441768330E0,4.526936412E-1,1.916973323E2,8.001208274E0,8.001208274E0
7.899307972E2,5.181546677E1,4.693751555E0,2.425721709E0,5.308690667E-1,1.648993993E2,8.001208274E0,8.001208274E0
7.909308064E2,5.181545800E1,4.693766896E0,2.405282361E0,1.344103694E0,1.445528668E2,8.001208274E0,8.001208274E0
7.919308147E2,5.181544363E1,4.693783122E0,2.387143455E0,2.206909418E0,1.614506182E2,8.001208274E0,8.001208274E0
7.929308231E2,5.181542184E1,4.693797587E0,2.358941778E0,2.206909418E0,1.547902822E2,8.001208274E0,8.001208274E0
7.939308327E2,5.181540148E1,4.693814721E0,2.316090177E0,2.332083702E0,1.522696555E2,8.001208274E0,8.001208274E0
7.949308414E2,5.181537838E1,4.693835010E0,2.274430902E0,2.408898830E0,1.552205432E2,1.200181241E1,1.200181241E1
7.959308512E2,5.181535217E1,4.693853903E0,2.227840582E0,2.498801231E0,1.515554363E2,1.200181241E1,1.200181241E1
7.969308606E2,5.181533017E1,4.693869149E0,2.175051133E0,2.408898830E0,1.530783090E2,1.200181241E1,1.200181241E1
7.979308697E2,5.181531149E1,4.693885650E0,2.129363100E0,2.498801231E0,1.520913739E2,1.200181241E1,1.200181241E1
7.989308797E2,5.181528860E1,4.693906568E0,2.090496353E0,2.299996376E0,1.516885021E2,1.600241655E1,1.600241655E1
7.999308882E2,5.181527252E1,4.693919294E0,2.075777846E0,2.299996376E0,1.509235619E2,1.600241655E1,1.600241655E1
8.009308974E2,5.181525583E1,4.693934213E0,2.071899303E0,2.198961973E0,1.510500160E2,1.600241655E1,1.600241655E1
8.019309065E2,5.181523798E1,4.693945480E0,2.077965916E0,2.180560827E0,1.511791885E2,1.600241655E1,1.600241655E1
8.029309170E2,5.181521864E1,4.693962156E0,2.078867835E0,2.102239370E0,1.510356316E2,1.600241655E1,1.600241655E1
8.039309261E2,5.181519751E1,4.693975959E0,2.091451542E0,2.102239370E0,1.510396614E2,1.600241655E1,1.600241655E1
8.049309366E2,5.181518188E1,4.693986410E0,2.100348844E0,1.824898481E0,1.510043630E2,1.600241655E1,1.600241655E1
8.059309466E2,5.181516199E1,4.693998027E0,2.109536685E0,1.824898481E0,1.509376184E2,1.600241655E1,1.600241655E1
8.069309564E2,5.181514372E1,4.694009154E0,2.119450525E0,2.197683096E0,1.510809841E2,1.600241655E1,1.600241655E1
8.079309660E2,5.181512769E1,4.694020265E0,2.132114883E0,2.269824982E0,1.511288773E2,1.600241655E1,1.600241655E1
8.089309763E2,5.181511052E1,4.694034811E0,2.149064302E0,2.269824982E0,1.512604814E2,1.600241655E1,1.600241655E1
8.099309864E2,5.181509427E1,4.694046520E0,2.177026868E0,2.326519728E0,1.515385794E2,1.600241655E1,1.600241655E1
8.109309956E2,5.181508779E1,4.694051046E0,2.201359761E0,1.471448660E0,1.519604256E2,1.600241655E1,1.600241655E1
8.119310061E2,5.181507871E1,4.694059717E0,2.212551214E0,1.990586877E0,1.528566693E2,1.600241655E1,1.600241655E1
8.129310162E2,5.181506324E1,4.694070791E0,2.233318720E0,1.990586877E0,1.533642480E2,1.600241655E1,1.600241655E1
8.139310265E2,5.181504106E1,4.694087885E0,2.259706155E0,2.533160925E0,1.549191815E2,1.600241655E1,1.600241655E1
8.149310361E2,5.181501957E1,4.694097578E0,2.304312672E0,2.738503218E0,1.560915835E2,1.600241655E1,1.600241655E1
8.159310462E2,5.181499551E1,4.694111324E0,2.331034371E0,2.738503218E0,1.563572642E2,1.600241655E1,1.600241655E1
8.169310565E2,5.181497328E1,4.694126729E0,2.364289732E0,-1.000000000E0,-1.000000000E0,1.600241655E1,1.600241655E1
8.179310665E2,5.181495174E1,4.694141795E0,2.785644270E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.189310766E2,5.181492814E1,4.694157578E0,3.118089542E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.199310869E2,5.181490713E1,4.694172139E0,3.380335072E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.209310963E2,5.181488611E1,4.694186700E0,3.587162947E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.219311066E2,5.181486510E1,4.694201262E0,3.750250406E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.229311181E2,5.181484408E1,4.694215823E0,3.878820502E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.239311279E2,5.181484260E1,4.694217394E0,3.982443501E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.249311374E2,5.181482736E1,4.694227465E0,4.069228716E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.259311490E2,5.181481323E1,4.694237431E0,4.431916838E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.269311588E2,5.181478434E1,4.694257634E0,4.446824777E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.279311697E2,5.181476639E1,4.694271973E0,4.458751128E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.289311800E2,5.181475348E1,4.694282237E0,4.432751390E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.299311900E2,5.181473681E1,4.694292746E0,4.387766448E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.309312000E2,5.181472150E1,4.694299355E0,4.337562920E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.319312108E2,5.181471100E1,4.694310602E0,4.340224937E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.329312209E2,5.181469541E1,4.694321260E0,4.342354551E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.339312316E2,5.181470613E1,4.694324719E0,4.305906677E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.349312419E2,5.181469941E1,4.694334170E0,4.302944435E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
8.359312526E2,5.181468274E1,4.694345507E0,4.305653921E0,1.233804703E0,1.562255645E2,3.200483309E1,3.200483309E1
8.369312630E2,5.181470558E1,4.694338554E0,2.446928400E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.379312733E2,5.181472378E1,4.694321377E0,2.821928619E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.389312829E2,5.181471690E1,4.694326487E0,3.123625664E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.399312925E2,5.181471003E1,4.694331597E0,3.366340796E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.409313041E2,5.181472089E1,4.694325010E0,3.560777734E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.419313139E2,5.181471521E1,4.694328866E0,3.716539151E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.429313241E2,5.181470954E1,4.694332723E0,3.841317778E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.439313356E2,5.181470386E1,4.694336579E0,3.941276274E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.449313457E2,5.181469819E1,4.694340436E0,4.021351546E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.459313561E2,5.181469252E1,4.694344292E0,4.342086538E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
8.682948080E2,5.181469252E1,4.694344292E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.739552012E2,5.739552012E2
8.684628770E2,5.181469252E1,4.694344292E0,4.342086315E0,-1.000000000E0,-1.000000000E0,5.739669258E2,5.739669258E2
