"Time (s)","X (hPa)"
1.653106633E3,1.053862381E3
1.654059275E3,1.053862381E3
1.655011976E3,1.053627701E3
1.655964480E3,1.053525848E3
1.656916998E3,1.053525848E3
1.657869488E3,1.053409424E3
1.658822168E3,1.053522949E3
1.659774878E3,1.053522949E3
1.660727597E3,1.054153900E3
1.661680274E3,1.054584503E3
1.662632921E3,1.054676895E3
1.663585632E3,1.055215683E3
1.664538398E3,1.055366821E3
1.665491071E3,1.055366821E3
1.666443836E3,1.055366821E3
1.667396667E3,1.055546951E3
1.668349434E3,1.055616150E3
1.669302207E3,1.055985336E3
1.670255024E3,1.056113129E3
1.671207833E3,1.056113129E3
1.672160531E3,1.055804138E3
1.673113396E3,1.055503387E3
1.674066209E3,1.054933624E3
1.675019103E3,1.054435959E3
1.675972164E3,1.053848419E3
1.676925148E3,1.053288498E3
1.677878173E3,1.051332703E3
1.678831188E3,1.046043472E3
1.679784306E3,1.041991730E3
1.680737326E3,1.038379440E3
1.681690435E3,1.036607132E3
1.682643752E3,1.036607132E3
1.683596864E3,1.042327499E3
1.684550118E3,1.047303925E3
1.685503267E3,1.050168762E3
1.686456468E3,1.052480164E3
1.687409690E3,1.053066711E3
1.688363069E3,1.053066711E3
1.689316516E3,1.053066711E3
1.690269958E3,1.053518753E3
1.691223453E3,1.053594589E3
1.692176914E3,1.053594589E3
1.693130331E3,1.053594589E3
1.694083471E3,1.053541031E3
1.695036683E3,1.053883286E3
1.695990010E3,1.053635406E3
1.696943231E3,1.053883286E3
1.697896386E3,1.053635406E3
1.698849661E3,1.053926468E3
1.699802769E3,1.053912735E3
1.700755592E3,1.053929367E3
1.701708786E3,1.054810867E3
1.702662136E3,1.054859848E3
1.703615468E3,1.054810867E3
1.704568733E3,1.054702759E3
1.705522177E3,1.054526749E3
1.706475592E3,1.054260178E3
1.707429185E3,1.054260178E3
1.708382742E3,1.054450607E3
1.709336394E3,1.055125198E3
1.710289986E3,1.055192947E3
1.711243588E3,1.055192947E3
1.712197049E3,1.055124054E3
1.713150597E3,1.055091476E3
1.714104254E3,1.054317703E3
1.715057695E3,1.053946228E3
1.716011226E3,1.053794632E3
1.716964938E3,1.053618622E3
1.717918590E3,1.053778076E3
1.718872368E3,1.053778076E3
1.719826167E3,1.053924408E3
1.720779724E3,1.053924408E3
1.721733301E3,1.053978500E3
1.722686828E3,1.053978500E3
1.723640484E3,1.054047012E3
1.724594204E3,1.054132004E3
1.725547915E3,1.054258270E3
1.726501723E3,1.054677353E3
1.727455465E3,1.054941635E3
1.728409213E3,1.054941635E3
1.729362992E3,1.053856049E3
1.730316804E3,1.053281937E3
1.731270546E3,1.052974014E3
1.732224190E3,1.052691498E3
1.733177889E3,1.052691498E3
1.734131458E3,1.053608170E3
1.735085023E3,1.053608170E3
1.736038678E3,1.053240280E3
1.736992290E3,1.052129517E3
1.737945975E3,1.048778839E3
1.738899566E3,1.046929016E3
1.739853252E3,1.046929016E3
1.740806968E3,1.055441666E3
1.741760610E3,1.070369110E3
1.742714318E3,1.092828674E3
1.743668175E3,1.119668045E3
1.744621950E3,1.143301620E3
1.745575609E3,1.159256744E3
1.746528908E3,1.163104401E3
1.747482101E3,1.163104401E3
1.748435297E3,1.142949677E3
1.749388505E3,1.113931274E3
1.750341864E3,1.083218842E3
1.751295175E3,1.054385147E3
1.752248491E3,1.031519852E3
1.753201799E3,1.020143738E3
1.754155181E3,1.017666626E3
1.755108623E3,1.017666626E3
1.756062214E3,1.017988052E3
1.757015810E3,1.018187332E3
1.757969441E3,1.018346863E3
1.758923012E3,1.018439331E3
1.759876579E3,1.018475189E3
1.760830173E3,1.018519363E3
1.761783776E3,1.018519363E3
1.762737626E3,1.018519363E3
1.763691619E3,1.018549347E3
1.764645500E3,1.018549347E3
1.765599377E3,1.018561478E3
1.766553245E3,1.018607330E3
1.767507172E3,1.018676529E3
1.768460923E3,1.018682556E3
1.769414689E3,1.018749390E3
1.770368338E3,1.018749390E3
1.771321932E3,1.018743134E3
1.772275593E3,1.018715591E3
1.773229084E3,1.018675690E3
1.774182536E3,1.018675690E3
1.775135806E3,1.018757553E3
1.776088865E3,1.018776550E3
1.777041977E3,1.018817520E3
1.777994922E3,1.018860855E3
1.778947923E3,1.018887024E3
1.779900981E3,1.018923569E3
1.780853936E3,1.018923569E3
1.781806843E3,1.018902512E3
1.782759855E3,1.018600159E3
1.783712787E3,1.018431625E3
1.784665678E3,1.018431625E3
1.785618581E3,1.018476944E3
1.786571445E3,1.018671799E3
1.787524288E3,1.018793793E3
1.788477139E3,1.019007263E3
1.789429782E3,1.019019318E3
1.790382327E3,1.019019470E3
1.791335016E3,1.019019318E3
1.792287629E3,1.018903732E3
1.793240235E3,1.018697052E3
1.794192746E3,1.018648376E3
1.795145320E3,1.018613663E3
1.796097928E3,1.018525238E3
1.797050433E3,1.018525238E3
1.798002742E3,1.018525238E3
1.798955071E3,1.018515701E3
1.799907463E3,1.018355026E3
1.800859898E3,1.018322296E3
1.801812236E3,1.018268051E3
1.802764398E3,1.018268051E3
1.803716664E3,1.018304291E3
1.804668977E3,1.018388977E3
1.805621128E3,1.018388977E3
1.806573332E3,1.018323669E3
1.807525456E3,1.017838974E3
1.808477296E3,1.017294083E3
1.809428936E3,1.016557236E3
1.810380564E3,1.016350784E3
1.811332196E3,1.016350784E3
1.812283795E3,1.016350784E3
1.813235419E3,1.016324005E3
1.814186942E3,1.016151733E3
1.815138501E3,1.016117859E3
1.816090062E3,1.015385284E3
1.817041646E3,1.014599228E3
1.817992993E3,1.014363556E3
1.818944486E3,1.014292908E3
1.819896380E3,1.013674469E3
1.820848339E3,1.013492508E3
1.821800192E3,1.013304367E3
1.822751799E3,1.013185272E3
1.823703440E3,1.013130264E3
1.824654854E3,1.013046188E3
1.825605971E3,1.012955780E3
1.826556857E3,1.012948074E3
1.827507605E3,1.012948074E3
1.828458560E3,1.013264694E3
1.829409694E3,1.013458786E3
1.830360897E3,1.013545914E3
1.831312160E3,1.013694229E3
1.832263342E3,1.013694229E3
1.833214448E3,1.013644257E3
1.834165576E3,1.013573685E3
1.835116657E3,1.013559494E3
1.836067800E3,1.013536148E3
1.837018904E3,1.013514252E3
1.837969956E3,1.013497772E3
1.838920938E3,1.013484955E3
1.839871935E3,1.013475113E3
1.840822935E3,1.013464050E3
1.841773791E3,1.013454742E3
1.842724662E3,1.013444595E3
1.843675464E3,1.013432159E3
1.844626372E3,1.013421021E3
1.845577031E3,1.013411865E3
1.846527323E3,1.013402176E3
1.847477740E3,1.013395386E3
1.848428508E3,1.013393173E3
1.849379246E3,1.013392029E3
1.850330022E3,1.013392029E3
1.851280692E3,1.013394089E3
1.852231279E3,1.013395615E3
1.853181850E3,1.013395615E3
1.854132531E3,1.013393097E3
1.855082697E3,1.013389282E3
1.856032897E3,1.013380432E3
1.856982945E3,1.013370285E3
1.857933145E3,1.013358917E3
1.858883215E3,1.013348389E3
1.859833283E3,1.013336182E3
1.860783139E3,1.013326797E3
1.861733158E3,1.013319778E3
1.862683119E3,1.013315353E3
1.863632957E3,1.013314133E3
1.864582730E3,1.013302536E3
1.865532481E3,1.013217392E3
1.866482165E3,1.013147812E3
1.867431808E3,1.013078995E3
1.868381625E3,1.012998123E3
1.869331393E3,1.012954178E3
1.870281175E3,1.012954178E3
1.871230807E3,1.013034058E3
1.872180530E3,1.013068848E3
1.873130200E3,1.013112869E3
1.874080184E3,1.013217545E3
1.875030161E3,1.013362350E3
1.875980052E3,1.013406830E3
1.876929967E3,1.013474503E3
1.877879948E3,1.013539658E3
1.878829989E3,1.013539658E3
1.879779817E3,1.013495712E3
1.880729651E3,1.013466721E3
1.881679568E3,1.013448334E3
1.882629232E3,1.013435364E3
1.883578435E3,1.013424683E3
1.884527429E3,1.013415680E3
1.885476729E3,1.013407059E3
1.886425914E3,1.013401031E3
1.887375311E3,1.013398743E3
1.888324744E3,1.013398743E3
1.889274223E3,1.013398895E3
1.890223673E3,1.013398895E3
1.891173135E3,1.013398666E3
1.892122509E3,1.013394928E3
1.893071945E3,1.013391113E3
1.894021230E3,1.013388824E3
1.894970178E3,1.013386154E3
1.895918926E3,1.013386154E3
1.896867687E3,1.013386154E3
1.897816326E3,1.013386154E3
1.898765318E3,1.013384399E3
1.899714424E3,1.013381042E3
1.900663644E3,1.013374405E3
1.901612781E3,1.013365707E3
1.902561965E3,1.013356018E3
1.903511013E3,1.013344955E3
1.904460151E3,1.013334045E3
1.905409193E3,1.013325882E3
1.906358351E3,1.013319550E3
1.907307346E3,1.013313522E3
1.908256203E3,1.013309555E3
1.909205175E3,1.013306274E3
1.910154305E3,1.013301392E3
1.911103276E3,1.013296661E3
1.912052371E3,1.013293610E3
1.913001377E3,1.013293457E3
1.913950283E3,1.013293457E3
1.914899165E3,1.013296967E3
1.915848048E3,1.013301620E3
1.916796854E3,1.013307190E3
1.917745512E3,1.013312531E3
1.918694020E3,1.013315811E3
1.919642927E3,1.013318634E3
1.920591728E3,1.013318634E3
1.921540569E3,1.013316650E3
1.922489397E3,1.013311539E3
1.923438225E3,1.013306961E3
1.924386925E3,1.013302612E3
1.925335671E3,1.013296280E3
1.926284301E3,1.013293228E3
1.927232581E3,1.013289337E3
1.928180755E3,1.013283615E3
1.929128917E3,1.013277588E3
1.930077027E3,1.013272095E3
1.931025115E3,1.013268967E3
1.931973123E3,1.013268967E3
1.932921136E3,1.013276749E3
1.933869371E3,1.013288116E3
1.934817734E3,1.013302002E3
1.935766030E3,1.013315887E3
1.936714485E3,1.013327637E3
1.937662707E3,1.013333817E3
1.938610935E3,1.013333893E3
1.939559201E3,1.013333893E3
1.940507130E3,1.013332214E3
1.941455150E3,1.013327103E3
1.942403453E3,1.013319778E3
1.943351776E3,1.013313141E3
1.944300038E3,1.013304138E3
1.945248240E3,1.013293152E3
1.946196303E3,1.013283844E3
1.947144264E3,1.013277283E3
1.948092349E3,1.013271866E3
1.949040337E3,1.013268890E3
1.949988204E3,1.013267365E3
1.950935981E3,1.013265915E3
1.951883674E3,1.013263016E3
1.952831427E3,1.013260880E3
1.953779202E3,1.013259735E3
1.954726865E3,1.013257675E3
1.955674609E3,1.013255615E3
1.956622226E3,1.013252411E3
1.957569831E3,1.013246078E3
1.958517410E3,1.013239365E3
1.959464920E3,1.013231812E3
1.960412308E3,1.013225250E3
1.961359712E3,1.013220673E3
1.962307045E3,1.013218079E3
1.963254324E3,1.013216629E3
1.964201710E3,1.013214264E3
1.965148973E3,1.013214264E3
1.966096281E3,1.013861465E3
1.967043607E3,1.014438019E3
1.967991069E3,1.014576340E3
1.968938460E3,1.014576340E3
1.969886058E3,1.014176636E3
1.970833452E3,1.013765564E3
1.971780963E3,1.012847061E3
1.972728543E3,1.012415695E3
1.973675717E3,1.012415695E3
1.974622735E3,1.012660294E3
1.975569707E3,1.013053131E3
1.976516598E3,1.013666763E3
1.977463540E3,1.013737030E3
1.978410379E3,1.013776627E3
1.979357131E3,1.014182281E3
1.980303848E3,1.014182281E3
1.981250833E3,1.013667984E3
1.982198023E3,1.013322372E3
1.983145262E3,1.013215637E3
1.984092266E3,1.012139206E3
1.985038848E3,1.012139206E3
1.985985975E3,1.012168503E3
1.986932662E3,1.012308807E3
1.987879715E3,1.012497559E3
1.988826761E3,1.012891769E3
1.989773825E3,1.012988281E3
1.990720824E3,1.013088989E3
1.991667932E3,1.013128891E3
1.992615104E3,1.013128891E3
1.993562219E3,1.013072205E3
1.994509339E3,1.013063965E3
1.995456391E3,1.013063965E3
1.996403377E3,1.013129349E3
1.997350270E3,1.013187637E3
1.998297129E3,1.013285065E3
1.999243979E3,1.013325882E3
2.000190428E3,1.013343887E3
2.001137159E3,1.013343887E3
2.002084237E3,1.013231964E3
2.003031079E3,1.013152466E3
2.003977730E3,1.013115311E3
2.004924378E3,1.013113556E3
2.005871195E3,1.013115311E3
2.006818097E3,1.013150177E3
2.007764810E3,1.013190994E3
2.008711618E3,1.013280182E3
2.009658454E3,1.013359146E3
2.010604957E3,1.013363724E3
2.011551516E3,1.013363724E3
2.012498014E3,1.013659058E3
2.013444456E3,1.014457321E3
2.014390937E3,1.014563522E3
2.015337373E3,1.014563522E3
2.016283722E3,1.014607315E3
2.017230015E3,1.014607315E3
2.018176239E3,1.013810883E3
2.019122600E3,1.013678818E3
2.020068971E3,1.013634262E3
2.021015347E3,1.013398895E3
2.021961837E3,1.013215942E3
2.022907913E3,1.013038025E3
2.023853846E3,1.012991943E3
2.024799787E3,1.012918701E3
